1.17584,1.17534,1.17545,362,0.0005,0.22,0.14,1.17667199,45.53942304,-0.00186522,8.81869855,-41.87380388,0.00115271,42.04889681,13,3,0
1.17626,1.17541,1.17559,684,0.00085,0.21176471,0.14117647,1.17664497,45.85085629,-0.00186679,9.01960516,-35.81363206,0.00113714,42.10184512,13,3,1
1.17561,1.17379,1.17382,874,0.00182,0.01648352,-0.97802198,1.17657778,43.92795037,-0.00186669,9.00461285,-95.5321581,0.00114129,42.1125769,13,3,2
1.17478,1.17374,1.1741,940,0.00104,0.34615385,0.27884615,1.17651024,43.82525335,-0.00186567,8.97853808,-98.87051396,0.00114214,42.06599849,13,3,3
1.17525,1.17391,1.17491,1290,0.00134,0.74626866,0.60447761,1.17646051,44.75069933,-0.00186376,9.02436447,-77.05398065,0.00114671,41.97492074,13,3,4
1.17543,1.1746,1.17509,1151,0.00083,0.59036145,0.24096386,1.17642085,45.24872282,-0.00186018,9.11217678,-66.12741212,0.00113771,41.8365486,13,3,5
1.17514,1.1738,1.17392,1043,0.00134,0.08955224,-0.89552239,1.17635815,44.12351914,-0.00185675,9.05087063,-99.71122313,0.00110157,41.65036412,13,3,6
1.17427,1.173,1.17399,1296,0.00127,0.77952756,0.05511811,1.17628644,43.63251929,-0.00185553,8.8467547,-111.9027637,0.00109414,41.41960837,13,3,7
1.17707,1.17294,1.17576,2561,0.00413,0.68280872,0.42857143,1.17626098,46.12875393,-0.00185372,8.78795807,-48.37799149,0.00111986,41.17552138,13,3,8
1.17622,1.17475,1.17511,1733,0.00147,0.24489796,-0.45578231,1.17623384,46.01682518,-0.0018516,8.73081768,-51.20218814,0.001113,40.92734419,13,3,9
1.17647,1.17489,1.17575,1650,0.00158,0.5443038,0.41139241,1.17621923,46.66172961,-0.00184882,8.7076326,-34.35516307,0.001119,40.68910686,13,3,10
1.17682,1.17547,1.17605,1556,0.00135,0.42962963,0.21481481,1.1762158,47.24746863,-0.00184256,8.73786862,-18.95956037,0.00112414,40.45839396,13,3,11
1.17705,1.17569,1.17628,1329,0.00136,0.43382353,0.16176471,1.17621887,47.5947162,-0.0018325,8.80148394,-9.65973955,0.00113657,40.23340613,13,3,12
1.1779,1.17627,1.17741,1302,0.00163,0.6993865,0.6809816,1.17624785,48.97637604,-0.00181823,8.96606334,26.67263609,0.00115114,40.02841518,13,3,13
1.18227,1.17668,1.18203,5022,0.00559,0.95706619,0.84257603,1.17637474,53.68327128,-0.00179499,9.26898032,159.558362,0.00121829,39.9011104,13,3,14
1.18258,1.18127,1.18247,2038,0.00131,0.91603053,0.3129771,1.17653876,55.40390656,-0.00175956,9.59299551,204.802122,0.00122514,39.85196754,13,3,15
1.18315,1.18211,1.18244,722,0.00104,0.31730769,-0.00961538,1.17670767,55.79303815,-0.00171137,10.00104733,206.4783846,0.00123214,39.87299397,13,3,16
1.18305,1.18216,1.18255,1226,0.00089,0.43820225,0.14606742,1.17687302,55.84226144,-0.00165334,10.39760473,198.0281315,0.00123557,39.95741008,13,3,17
1.18404,1.18216,1.18361,1111,0.00188,0.7712766,0.56914894,1.17705561,56.73631564,-0.00158455,10.87011213,213.8905588,0.00125357,40.10808805,13,3,18
1.18401,1.18286,1.18394,950,0.00115,0.93913043,0.27826087,1.17724242,57.11303896,-0.00150564,11.32930945,213.7232431,0.00126614,40.32082922,13,3,19
1.18437,1.18375,1.18422,798,0.00062,0.75806452,0.4516129,1.17743672,57.62249912,-0.00141693,11.86053476,217.0156009,0.001265,40.59832039,13,3,20
1.18422,1.18316,1.1832,728,0.00106,0.03773585,-0.96226415,1.17760597,56.5753054,-0.00132032,12.21897955,186.3310196,0.00127329,40.90237198,13,3,21
1.18375,1.18309,1.18352,549,0.00066,0.65151515,0.46969697,1.17777115,56.60408521,-0.00121756,12.53796319,178.5076361,0.00127329,41.24280579,13,3,22
1.18379,1.18307,1.18321,511,0.00072,0.19444444,-0.41666667,1.17792746,56.37665369,-0.00111464,12.8576307,166.3362964,0.00127229,41.62172368,13,3,23
1.18345,1.18255,1.18266,561,0.0009,0.12222222,-0.61111111,1.17806556,55.63583612,-0.00101461,13.00831418,146.7284324,0.00126643,42.03105596,14,4,0
1.18265,1.18186,1.18234,777,0.00079,0.60759494,-0.39240506,1.17818477,54.84133866,-0.00091874,12.97198812,128.3047996,0.00124729,42.4658139,14,4,1
1.18255,1.18107,1.18178,1291,0.00148,0.47972973,-0.37162162,1.17828646,54.10170907,-0.00082774,12.80873344,112.5337311,0.00125114,42.94370075,14,4,2
1.18376,1.18166,1.18263,1872,0.0021,0.46190476,0.40952381,1.17840994,55.16977506,-0.00074129,12.76305859,131.8710424,0.00126957,43.47965323,14,4,3
1.18293,1.18125,1.18191,1708,0.00168,0.39285714,-0.42261905,1.17851107,54.19019933,-0.0006608,12.66077843,111.7762579,0.00127243,44.07136317,14,4,4
1.18342,1.18121,1.18341,1493,0.00221,0.99547511,0.67420814,1.17863365,55.22837982,-0.0005854,12.60485761,129.239114,0.00129157,44.73327256,14,4,5
1.18369,1.18202,1.18251,1577,0.00167,0.29341317,-0.52694611,1.1787477,54.96464937,-0.00051412,12.58217733,119.6727033,0.001288,45.45144554,14,4,6
1.18446,1.18236,1.18325,2248,0.0021,0.42380952,0.34285714,1.17887678,55.73602271,-0.00044584,12.63101964,130.0965512,0.00129129,46.22267715,14,4,7
1.18624,1.1816,1.18208,4145,0.00464,0.10344828,-0.26293103,1.17899292,55.24676124,-0.00038074,12.75041066,118.928917,0.00132957,47.0104594,14,4,8
1.18268,1.17946,1.18016,3616,0.00322,0.2173913,-0.59937888,1.17903862,51.90599597,-0.00032166,12.71469765,63.99162028,0.00135743,47.78643684,14,4,9
1.18062,1.1771,1.17775,2480,0.00352,0.18465909,-0.68465909,1.17901795,48.9948618,-0.00027114,12.52305811,11.74289477,0.00138657,48.53154684,14,4,10
1.17826,1.17706,1.17769,2101,0.0012,0.525,-0.05833333,1.17898012,48.24620059,-0.00022903,12.32948336,-2.27459805,0.00138929,49.25010393,14,4,11
1.17895,1.17717,1.17877,1496,0.00178,0.8988764,0.59550562,1.1789642,49.17170911,-0.00019521,12.22006542,14.95455162,0.00139871,49.9480037,14,4,12
1.18,1.17838,1.17972,1696,0.00162,0.82716049,0.58024691,1.17897803,50.43545533,-0.00016668,12.23875959,38.0295654,0.00139943,50.63003473,14,4,13
1.18013,1.17907,1.17919,1069,0.00106,0.11320755,-0.49056604,1.17898977,50.36216855,-0.00014467,12.27987408,35.5957507,0.00139971,51.29581151,14,4,14
1.17959,1.17852,1.17875,1018,0.00107,0.21495327,-0.43925234,1.17898732,49.76006036,-0.0001294,12.19567677,23.72414591,0.00140571,51.93687668,14,4,15
1.17881,1.17746,1.17767,922,0.00135,0.15555556,-0.81481481,1.17895676,48.5640694,-0.00012316,11.94776828,0.9331232,0.00141643,52.53476266,14,4,16
1.17798,1.17642,1.17651,1629,0.00156,0.05769231,-0.73076923,1.17889755,47.35455312,-0.00012667,11.65522607,-22.58214778,0.00143,53.08463572,14,4,17
1.17758,1.17647,1.17744,794,0.00111,0.87387387,0.82882883,1.17885065,47.8295959,-0.00013524,11.37092449,-14.0597042,0.00143014,53.59701671,14,4,18
1.179,1.17732,1.17856,1073,0.00168,0.73809524,0.67261905,1.17883683,49.2180447,-0.00014332,11.17153762,10.98008337,0.00144657,54.08288021,14,4,19
1.17886,1.17789,1.17846,808,0.00097,0.58762887,-0.09278351,1.17882502,49.2878708,-0.00014984,10.97776728,11.81059948,0.001455,54.5586829,14,4,20
1.17909,1.17831,1.17854,816,0.00078,0.29487179,0.12820513,1.17881924,49.53578306,-0.00015571,10.84853328,15.90058142,0.00146,55.02284702,14,4,21
1.17874,1.17805,1.17813,809,0.00069,0.11594203,-0.60869565,1.17880356,49.10583182,-0.00016312,10.63900436,7.48807609,0.00146471,55.46484323,14,4,22
1.17841,1.17796,1.17839,602,0.00045,0.95555556,0.55555556,1.17878902,49.13715125,-0.00017188,10.39149127,7.82315951,0.00146129,55.88641942,14,4,23
1.17839,1.17783,1.17836,511,0.00056,0.94642857,-0.03571429,1.17877342,49.07281511,-0.00018125,10.10023655,6.38157914,0.001451,56.29848219,15,5,0
1.1786,1.17814,1.17844,645,0.00046,0.65217391,0.17391304,1.17876304,49.29092194,-0.00018936,9.91441224,10.31460114,0.00142514,56.70136938,15,5,1
1.17969,1.17807,1.17923,1236,0.00162,0.71604938,0.48765432,1.17877126,50.11955697,-0.00019364,9.86909514,24.79066509,0.00142914,57.08691929,15,5,2
1.17944,1.17814,1.17831,1352,0.0013,0.13076923,-0.69230769,1.17876503,49.4822423,-0.00019562,9.82505457,13.04948733,0.00142614,57.4536192,15,5,3
1.17985,1.17792,1.17969,1486,0.00193,0.91709845,0.70984456,1.17877975,50.41636652,-0.00019599,9.82452231,29.04926816,0.00144043,57.80858955,15,5,4
1.18071,1.17945,1.18057,1425,0.00126,0.88888889,0.6984127,1.17882328,51.69122399,-0.00019331,9.94018836,51.07265038,0.00144429,58.15711462,15,5,5
1.18121,1.17967,1.17988,1207,0.00154,0.13636364,-0.43506494,1.17886093,51.47768015,-0.00018827,10.11235328,46.06002247,0.00143129,58.49171077,15,5,6
1.18014,1.17909,1.18014,1313,0.00105,1,0.24761905,1.17888957,51.11093238,-0.00018085,10.1468717,38.40616587,0.00142271,58.80586106,15,5,7
1.18093,1.17933,1.17993,2006,0.0016,0.375,-0.25625,1.17892169,51.30093931,-0.00017097,10.27202233,40.38382948,0.00141486,59.06726062,15,5,8
1.18001,1.17714,1.1777,2199,0.00287,0.19512195,-0.77351916,1.1788996,48.90789021,-0.00016158,10.21691438,-5.41771061,0.001437,59.25807577,15,5,9
1.17828,1.17617,1.17637,2573,0.00211,0.09478673,-0.64454976,1.17884039,47.32223274,-0.00015502,10.0625216,-39.51890993,0.00144114,59.37443842,15,5,10
1.17793,1.17604,1.17775,1933,0.00189,0.9047619,0.72486772,1.1787989,48.04907924,-0.0001513,9.89754231,-27.79633617,0.00144729,59.42794447,15,5,11
1.17819,1.17633,1.17648,1473,0.00186,0.08064516,-0.69354839,1.17874456,47.46912497,-0.00015028,9.7654774,-41.8967823,0.00145814,59.4074653,15,5,12
1.17655,1.17504,1.17551,1225,0.00151,0.31125828,-0.66887417,1.17865746,46.08803581,-0.0001549,9.49644444,-73.4836527,0.001468,59.30630157,15,5,13
1.17606,1.17536,1.17571,1003,0.0007,0.5,0.31428571,1.17857443,46.1630837,-0.00016643,9.23498987,-73.08514488,0.001465,59.12931178,15,5,14
1.17596,1.17536,1.17539,890,0.0006,0.05,-0.53333333,1.17848853,45.9542829,-0.00018461,8.98090021,-79.14239157,0.00146343,58.88579132,15,5,15
1.17559,1.1747,1.1747,785,0.00089,0,-0.76404494,1.17838808,45.27764633,-0.00020965,8.89079379,-95.34590001,0.00146586,58.57096571,15,5,16
1.17479,1.17371,1.17453,1534,0.00108,0.75925926,0.32407407,1.17827546,44.68767791,-0.00024232,8.96101368,-108.9041303,0.00147229,58.18945724,17,0,17
1.17506,1.17406,1.17434,1039,0.001,0.28,-0.22,1.1781677,44.76994024,-0.00027926,8.96704217,-107.3949084,0.00147886,57.74741651,17,0,18
1.17544,1.1742,1.17494,1001,0.00124,0.59677419,0.5,1.17807509,45.36075318,-0.00031751,8.90329421,-96.45857148,0.00148714,57.2551414,17,0,19
1.17569,1.17484,1.17564,624,0.00085,0.94117647,0.83529412,1.17800121,46.13897796,-0.00035701,8.77562525,-81.5448382,0.00147786,56.72511981,17,0,20
1.17625,1.17556,1.17565,649,0.00069,0.13043478,0.02898551,1.17793857,46.57718959,-0.00039641,8.55516101,-73.38363306,0.00148114,56.15259727,17,0,21
1.17651,1.17563,1.17638,654,0.00088,0.85227273,0.81818182,1.1778903,47.17751506,-0.0004331,8.40115455,-62.27576128,0.00148657,55.55117261,17,0,22
1.17642,1.17597,1.17604,564,0.00045,0.15555556,-0.73333333,1.17784037,47.04866882,-0.00046745,8.25148631,-65.33719193,0.00148086,54.90778425,17,0,23
