1.179,1.17642,1.17856,4418,0.00258,0.82945736,-0.08139535,1.18001472,49.11190984,0.00051756,-0.00000509,9.47511295,-52.57781392,0.00281229,40.262947931.17962580,44.98770216,0.00070588,-0.00011974,23.2078867,-108.4044649,0.0038475,63.078133811.17228640,51.77412283,0.01774733,-0.00006753,3.653686,-19.04826953,0.00298104,71.55522757135067.00000000,,14,4,16
1.17909,1.17789,1.17839,3035,0.0012,0.41666667,-0.13333333,1.17997036,49.31086807,0.00052361,-0.00004043,9.24608348,-46.55335524,0.00280643,39.475929311.17936229,46.68086329,0.00083796,-0.00044478,22.22030261,-75.64776657,0.00313625,50.961634381.17230834,51.79635464,0.01773125,-0.00007204,3.64760209,-16.6417664,0.00297666,71.46690860138102.00000000,,14,4,20
1.17969,1.17783,1.17831,3744,0.00186,0.25806452,-0.03763441,1.17992993,49.37341371,0.00052568,-0.00006943,9.02149984,-43.82571123,0.00281757,38.711631801.17917844,47.25869989,0.00088034,-0.00061994,19.86374376,-58.64111678,0.0031275,42.110666541.17233054,51.80328749,0.0177147,-0.0000759,3.64272992,-15.9096206,0.00297713,71.37861285141846.00000000,,15,5,0
1.18121,1.17792,1.18014,5431,0.00329,0.67477204,0.55319149,1.17992775,50.23731089,0.00052177,-0.00007307,8.90523211,-22.39215026,0.00283971,37.989852311.17932823,54.98996026,0.00084395,-0.00054369,24.32000099,-0.44230426,0.00337625,35.713788071.17235736,51.89940134,0.0176974,-0.00007668,3.63957152,-5.44003623,0.0029803,71.29044971147277.00000000,,15,5,4
1.18093,1.17604,1.17775,8711,0.00489,0.34969325,-0.52965235,1.17987676,49.11756861,0.0005095,-0.00009249,8.70227843,-48.2294903,0.00286029,37.293402941.17905918,45.05092965,0.00073477,-0.00059645,19.8520395,-68.76785674,0.00365125,30.797914801.17237789,51.76322085,0.01767903,-0.00007948,3.63494068,-19.32843537,0.00298375,71.20244479138566.00000000,,15,5,8
1.17819,1.17504,1.17539,4591,0.00315,0.11111111,-0.75555556,1.17976762,47.79998172,0.00048742,-0.0001305,8.481487,-79.41929524,0.00284686,36.616497281.17837992,35.98879073,0.00056488,-0.00076249,19.44047351,-213.0975635,0.00363875,25.954382411.17239081,51.59788328,0.01765934,-0.00008474,3.62910588,-36.2170382,0.00298493,71.11455048133975.00000000,,15,5,12
1.17559,1.1747,1.1747,785,0.00089,0,-0.76404494,1.17963114,47.14483458,0.00045345,-0.00016935,8.32525215,-94.695987,0.00272986,35.953690111.17761160,32.20789554,0.00033917,-0.00087509,22.47156643,-163.6411471,0.0026025,21.700379251.17239984,51.51371224,0.01763805,-0.00009029,3.62229089,-44.71868116,0.00297205,71.02673476133190.00000000,,15,5,16
1.17544,1.17371,1.17494,3574,0.00173,0.71098266,0.43930636,1.17949385,47.04489609,0.00041309,-0.00020118,8.29646652,-95.90137912,0.00271286,35.310219911.17697736,31.62773575,0.00011832,-0.00088966,29.90597015,-108.6157428,0.00244875,16.736691821.17240825,51.50085399,0.01761578,-0.00009513,3.6133172,-45.89410069,0.00296775,70.93902236129616.00000000,,17,0,16
1.17651,1.17484,1.17604,2491,0.00167,0.71856287,0.66467066,1.17939142,47.79337908,0.00036984,-0.00021179,8.12618394,-76.83860138,0.00269457,34.697534201.17672850,39.87886068,-0.00006937,-0.00072834,24.63667017,-47.86771105,0.002335,14.823427511.17242054,51.58156904,0.01759296,-0.00009743,3.60663353,-37.01688326,0.0029697,70.85144473132107.00000000,,17,0,20
1.1791,1.17596,1.17884,4770,0.00314,0.91719745,0.89490446,1.17935744,49.33070147,0.00032834,-0.0001894,8.00552882,-36.24910445,0.00271786,34.122016351.17705217,53.46029839,-0.00019577,-0.00035577,26.02518797,46.89480355,0.0025775,20.876131651.17244109,51.75177507,0.01757016,-0.00009557,3.60289477,-18.41278027,0.00297371,70.76412801136877.00000000,,18,1,0
1.17982,1.1784,1.17951,5322,0.00142,0.78169014,0.45774648,1.1793561,50.05192503,0.0002898,-0.00015349,7.97686039,-14.04056842,0.00269043,33.595034301.17755391,58.62358447,-0.0002673,0.00001676,30.15226219,83.66247756,0.0025225,31.845678991.17246558,51.83376226,0.01754754,-0.0000919,3.60076469,-9.40502499,0.00297307,70.67699591142199.00000000,,18,1,4
1.1834,1.17877,1.18045,6906,0.00463,0.36285097,0.20518359,1.17939586,50.96919885,0.00025623,-0.00010212,8.09518249,16.17886772,0.00269114,33.131924161.17826804,64.46140612,-0.00028345,0.00039845,37.17066704,126.7744834,0.00269,43.959846041.17249518,51.93975666,0.01752537,-0.00008609,3.60141805,2.21916044,0.00297457,70.59005272149105.00000000,,18,1,8
1.18049,1.17754,1.17811,4764,0.00295,0.19322034,-0.79322034,1.17937238,49.57197671,0.00022196,-0.00008169,8.12321756,-24.78650616,0.00261371,32.721121491.17833348,51.82018813,-0.00030212,0.00043438,36.73879807,44.20455785,0.0024475,52.053627231.17251681,51.76710518,0.01750295,-0.00008398,3.60060574,-15.33943075,0.00297582,70.50322936144341.00000000,,18,1,12
1.17852,1.17773,1.17831,2759,0.00079,0.73417722,0.26582278,1.17933985,49.35720964,0.0001892,-0.00006706,8.15046292,-29.94043698,0.00257914,32.366755701.17830770,50.06460113,-0.00030587,0.00041044,36.40289998,23.95543175,0.0021525,54.792471661.17253713,51.74014736,0.01748056,-0.00008251,3.59979633,-18.08226042,0.00297155,70.41655076141582.00000000,,18,1,16
1.17921,1.17764,1.17921,2249,0.00157,1,0.58598726,1.17932514,49.74137936,0.0001621,-0.00004901,8.26018821,-14.53159389,0.00258843,32.072437771.17842099,53.21492227,-0.00026774,0.00041332,39.56829055,36.73253085,0.0022375,54.794987641.17255952,51.78389266,0.01745874,-0.00008055,3.60056499,-13.30773251,0.00297011,70.33003925143831.00000000,,18,1,20
1.18184,1.17901,1.1805,3906,0.00283,0.52650177,0.46289753,1.17935718,50.77989172,0.00014469,-0.0000173,8.52071517,25.755099,0.00257457,31.829454001.17887466,60.93676733,-0.0001702,0.00051214,46.16861318,105.6043742,0.002375,54.306702921.17258770,51.90363522,0.01743802,-0.00007675,3.6044184,-0.23831205,0.00297159,70.24367639147737.00000000,,19,2,0
1.18289,1.1791,1.18286,5716,0.00379,0.99208443,0.60422164,1.17942958,51.68194303,0.00013909,0.00002244,8.82024679,63.82516775,0.00261543,31.645867961.17955307,66.55509831,-0.0000155,0.00063646,52.21590129,140.0164339,0.00264,58.203015531.17262099,52.00996512,0.01741872,-0.00007179,3.60923293,11.39193798,0.00297518,70.15754052153453.00000000,,19,2,4
1.18317,1.18048,1.18215,7941,0.00269,0.62081784,-0.26765799,1.17950163,51.71870765,0.0001432,0.00005181,9.12876574,68.56571235,0.00259343,31.513263041.18009405,66.77874412,0.0001623,0.00064019,57.27845525,103.1990232,0.00258375,63.663489191.17265438,52.01431768,0.01740062,-0.00006796,3.61439641,11.77898437,0.00296834,70.07155836161394.00000000,,19,2,8
1.18486,1.18152,1.18405,5294,0.00334,0.75748503,0.56886228,1.17961764,52.71187774,0.00015552,0.00009432,9.51189793,111.2713853,0.00259829,31.439156311.18087760,72.49744917,0.00034323,0.00073358,62.74428215,133.9459533,0.00282375,70.658682961.17269348,52.13265212,0.01738358,-0.00006232,3.62131635,24.68743272,0.00296804,69.98581684166688.00000000,,19,2,12
1.18439,1.18352,1.18435,2395,0.00087,0.95402299,0.35632184,1.17974539,53.03159489,0.00017479,0.00013493,9.88423766,125.3943378,0.00255614,31.419442661.18160535,74.15589582,0.00051469,0.00077791,66.99548084,108.6652802,0.00235375,77.942811781.17273433,52.17119389,0.01736749,-0.00005672,3.62821161,28.79396246,0.00295929,69.90031714169083.00000000,,19,2,16
1.18468,1.18404,1.18415,1778,0.00064,0.171875,-0.328125,1.17987242,53.09352472,0.0001986,0.00016979,10.31959625,129.1888557,0.00253986,31.443359161.18219416,74.49424329,0.00065943,0.00075819,71.46748533,91.03966413,0.002065,82.032642341.17277540,52.17861886,0.01735205,-0.00005166,3.63666723,29.47646974,0.00295752,69.81506713170861.00000000,,19,2,20
1.1854,1.18288,1.18471,4553,0.00252,0.72619048,0.22619048,1.18000066,53.19735844,0.00023044,0.00019639,10.62230164,136.218461,0.00255271,31.512820841.18268991,75.11184871,0.00080963,0.00067449,63.54049227,79.21302407,0.00228125,85.546391611.17281693,52.19095038,0.01733776,-0.00004747,3.64328781,30.69724466,0.0029595,69.73008110175414.00000000,,20,3,0
1.18577,1.18323,1.18418,5863,0.00254,0.37401575,-0.21653543,1.18012289,53.13769239,0.00027036,0.0002111,10.94089707,137.3198932,0.00257771,31.619810421.18305659,74.08672743,0.00096269,0.00051939,58.80742003,62.89618836,0.0024025,86.510216251.17285801,52.18421007,0.01732463,-0.00004468,3.65039506,29.88240853,0.00296198,69.64530509169551.00000000,,20,3,4
1.19017,1.18408,1.18807,7947,0.00609,0.65517241,0.63711002,1.18033345,55.09580887,0.00032215,0.00025701,11.36722326,219.0181078,0.00262,31.794314041.18406568,83.78146232,0.00114458,0.00063801,60.13595541,207.2699149,0.00281,85.700704571.17291056,52.42012193,0.01731321,-0.00003783,3.65999412,55.72591265,0.00296502,69.56091344177498.00000000,,20,3,8
1.18889,1.18739,1.18783,4569,0.0015,0.29333333,-0.15333333,1.18054898,55.32110489,0.00038332,0.00029463,11.78154027,224.3485539,0.00259571,32.031247021.18493664,84.56644294,0.00132689,0.00065584,61.16926071,141.9561211,0.00252375,83.801375131.17296430,52.44808018,0.01730322,-0.00003182,3.66955896,58.59739196,0.00295909,69.47697241182067.00000000,,20,3,12
1.18819,1.1868,1.18746,3381,0.00139,0.47482014,-0.25899281,1.18074415,54.95476411,0.0004504,0.00031483,12.07069428,203.4641614,0.00255814,32.328362721.18550128,78.853934,0.0014818,0.00053338,51.90747904,80.45727243,0.00236125,80.615356451.17301604,52.40767639,0.01729428,-0.00002785,3.67741861,54.31799624,0.00295463,69.39346980178686.00000000,,20,3,16
1.18758,1.18642,1.1867,2272,0.00116,0.24137931,-0.65517241,1.18091615,54.5020398,0.00052204,0.00031772,12.26661401,181.1011456,0.00253357,32.669427761.18580099,71.98281765,0.00160588,0.00031327,41.73147186,40.39254171,0.00208875,76.794281991.17306536,52.35771584,0.01728624,-0.00002597,3.68396602,49.11241266,0.00294107,69.31036386176414.00000000,,20,3,20
1.18806,1.18631,1.18788,4462,0.00175,0.89714286,0.68,1.18110252,54.91189301,0.00059654,0.00032383,12.50463805,189.7701084,0.00253729,33.068296651.18618577,74.7208995,0.0016945,0.00017993,35.51915478,55.3208759,0.00219875,72.941696781.17311694,52.40715136,0.0172789,-0.00002367,3.69145038,54.3800921,0.00294155,69.22772242180876.00000000,,21,4,0
1.18893,1.18511,1.18629,5814,0.00382,0.30890052,-0.41623037,1.18125893,54.27418315,0.00067157,0.0003134,12.65429783,165.3479298,0.00255071,33.538167071.18629005,65.3382426,0.0017401,-0.00003712,30.03390815,2.82731826,0.00259625,67.578910601.17316520,52.33720298,0.01727199,-0.00002343,3.69767638,47.20091235,0.00294393,69.14552332175062.00000000,,21,4,4
1.1879,1.18493,1.18711,6600,0.00297,0.73400673,0.30976431,1.18141396,54.34008568,0.00074708,0.00030089,12.78399508,162.490918,0.00254814,34.069724771.18639504,65.93709354,0.00175504,-0.000203,26.77665178,-12.25285436,0.0026525,62.914579961.17321368,52.34500906,0.0172655,-0.0000235,3.70364263,47.88766274,0.00294232,69.06373986181662.00000000,,21,4,8
1.18786,1.18614,1.18766,3652,0.00172,0.88372093,0.3255814,1.18158061,54.68982361,0.00082363,0.0002922,12.91003889,167.7508404,0.00253157,34.657588201.18660281,69.1525107,0.00175316,-0.00028594,24.24323016,9.65406275,0.00255,60.740417661.17326400,52.38624914,0.01725951,-0.00002313,3.70958761,52.20833593,0.00292855,68.98231948185314.00000000,,21,4,12
1.1878,1.18169,1.18441,4387,0.00611,0.44517185,-0.52864157,1.18166503,52.70346695,0.00089702,0.0002449,12.84447531,103.7742942,0.00255729,35.278367871.18615274,45.3980121,0.00170879,-0.00062598,31.72981083,-225.6690998,0.0025525,56.168488621.17330434,52.166896,0.01725349,-0.00002771,3.71265988,30.06639,0.0029277,68.90118080180927.00000000,,21,4,16
1.18515,1.18354,1.1848,3205,0.00161,0.7826087,0.23602484,1.18174693,52.69993957,0.00096226,0.00020411,12.7807586,99.56848014,0.00255614,35.940361931.18580157,45.3656602,0.00159852,-0.00080836,37.5527069,-133.5092638,0.00256625,53.024975401.17334451,52.1664985,0.0172468,-0.00003168,3.7157212,29.88541918,0.00292575,68.82034232177722.00000000,,21,4,20
1.1861,1.18446,1.18544,4445,0.00164,0.59756098,0.3902439,1.18184871,53.2004173,0.00102031,0.00018005,12.83407787,110.7951671,0.00255557,36.646513131.18570345,51.57702342,0.00145056,-0.00079953,30.30271177,-54.89240763,0.0025975,50.743428241.17338734,52.22393782,0.01723951,-0.00003371,3.72082779,36.02114892,0.00292425,68.73978263182167.00000000,,22,5,0
1.18619,1.18451,1.18492,5802,0.00168,0.24404762,-0.30952381,1.18194128,53.03775418,0.00107187,0.00015742,12.89631464,101.9744621,0.00255943,37.380922041.18557712,49.73085607,0.00128387,-0.00076888,25.61851827,-52.84694075,0.0026625,48.139427111.17342923,52.20599438,0.01723169,-0.00003566,3.72610576,34.06430253,0.00292252,68.65950132176365.00000000,,22,5,4
1.18567,1.18286,1.1838,6274,0.00281,0.33451957,-0.39857651,1.18200019,52.24369483,0.00111646,0.00012463,12.80573953,77.77644161,0.00257386,38.100140211.18523387,41.42689667,0.00110317,-0.0008103,27.31892393,-99.18972634,0.002795,45.734485001.17346703,52.11809277,0.01722324,-0.00003901,3.72906616,25.09665465,0.00292102,68.57948893170091.00000000,,22,5,8
1.18589,1.18382,1.1858,4186,0.00207,0.95652174,0.95652174,1.18209391,53.08075935,0.00115531,0.00011471,12.73961327,98.44149171,0.002572,38.808068981.18525468,52.15209489,0.0009247,-0.00065649,26.18272844,-4.79688579,0.00257875,46.345094861.17350931,52.21277221,0.01721429,-0.0000396,3.73239442,35.33531543,0.00291566,68.49974655174277.00000000,,22,5,12
1.18637,1.18554,1.18597,747,0.00083,0.51807229,0.25301205,1.18220289,53.48632556,0.001191,0.00011512,12.7685485,105.8671983,0.00254929,39.510589141.18541197,56.60499302,0.00077,-0.00045933,24.01688128,63.60559235,0.00231125,48.253817901.17355371,52.25914408,0.01720514,-0.00003891,3.73734628,40.27305702,0.0029115,68.42028580175024.00000000,,22,5,16
1.18737,1.18513,1.18679,2987,0.00224,0.74107143,0.00446429,1.1823245,53.84169554,0.00122433,0.00012363,12.88303274,111.3892688,0.00252171,40.216256791.18565820,60.31105345,0.00064089,-0.00025089,27.58266317,146.6254508,0.00237625,53.204136841.17359993,52.29985491,0.01719588,-0.00003719,3.74385687,44.58319617,0.00291075,68.34110335178011.00000000,,25,1,16
1.18734,1.18626,1.18697,1533,0.00108,0.65740741,0.17592593,1.18245296,54.07474527,0.00125508,0.00013753,12.99429206,113.4338309,0.00252243,40.922728041.18593082,62.69491334,0.00053035,-0.00005794,30.35604909,127.7577301,0.0017475,62.531177751.17364729,52.32651863,0.01718648,-0.00003474,3.75034425,47.33918383,0.00291102,68.26222634179544.00000000,,25,1,20
1.18755,1.18669,1.18691,1545,0.00086,0.25581395,-0.08139535,1.18258147,54.15837452,0.00128783,0.00014883,13.1496831,111.5125209,0.00252286,41.662188561.18617175,63.58520331,0.00046895,0.00006126,35.22491456,100.9319546,0.00165375,70.181648921.17369495,52.33602507,0.0171775,-0.00003255,3.75767066,48.2055837,0.0029105,68.18358784181089.00000000,,26,2,0
1.18715,1.18464,1.18466,2267,0.00251,0.00796813,-0.88844622,1.18265741,52.85337673,0.00131979,0.0001342,13.08394388,78.97821132,0.00251143,42.414448571.18597303,46.59850946,0.00042275,-0.00004843,31.57824403,-39.68734241,0.0017625,72.228989351.17373624,52.19666397,0.01716859,-0.00003361,3.76175619,34.14149347,0.00291284,68.10513377178822.00000000,,26,2,4
1.18786,1.18467,1.18663,3600,0.00319,0.61442006,0.61128527,1.18276418,53.61688555,0.00135157,0.0001348,13.06497813,96.1092273,0.00253343,43.192019821.18607847,55.70516447,0.00039262,-0.00001272,25.03043402,43.34222573,0.0019525,72.410977521.17378156,52.28237898,0.01715984,-0.00003279,3.76661552,43.35609327,0.00291375,68.02683408182422.00000000,,26,2,8
1.18715,1.18612,1.18628,2301,0.00103,0.15533981,-0.36893204,1.18286822,53.62339771,0.00138353,0.0001334,13.04654663,93.18700556,0.00248971,43.993253231.18616270,55.77882619,0.00037705,-0.00000221,19.93769291,27.50303914,0.00173,69.678942651.17382675,52.28311157,0.01715129,-0.00003222,3.77145753,43.27852521,0.0029097,67.94865823184723.00000000,,26,2,12
1.18645,1.18547,1.18628,2439,0.00098,0.82653061,0,1.18295981,53.36685487,0.00141684,0.00012405,12.86073744,84.67470089,0.00248143,44.818107051.18615321,52.41662613,0.00038076,-0.00005448,24.83664969,-34.91461101,0.00159125,64.627424581.17387058,52.25598665,0.01714309,-0.00003267,3.77370426,40.4492086,0.00289968,67.87057720182284.00000000,,26,2,16
1.18769,1.18577,1.18745,1870,0.00192,0.875,0.61458333,1.18307616,54.00840552,0.00145092,0.00012587,12.81406306,98.14187214,0.00249614,45.662159481.18636138,60.28067107,0.00039383,-0.00000797,20.6970981,102.0005196,0.0017275,66.373353981.17391770,52.32719843,0.01713518,-0.00003174,3.77823593,48.07675364,0.00289945,67.79262191184154.00000000,,26,2,20
1.18844,1.18644,1.18701,4074,0.002,0.285,-0.215,1.18319303,54.09756817,0.00148496,0.00012749,12.84240328,97.40235357,0.00250814,46.536732221.18655330,61.29803823,0.00040717,0.0000236,21.69105903,90.01064963,0.0016975,65.818410141.17396515,52.33711021,0.01712744,-0.00003082,3.78407343,49.00398422,0.00290125,67.71479360188228.00000000,,27,3,0
1.18997,1.1869,1.18925,5541,0.00307,0.76547231,0.72638436,1.18335217,55.15434742,0.00152058,0.000148,12.96397233,120.676658,0.00253443,47.468707001.18706201,71.34746573,0.00043267,0.00018681,26.73357553,184.7245883,0.00194625,68.855207941.17401818,52.4557596,0.0171201,-0.00002748,3.79163732,61.71165061,0.00290291,67.63709902193769.00000000,,27,3,4
1.19103,1.18852,1.19013,5480,0.00251,0.64143426,0.34661355,1.18353809,55.86178958,0.00155887,0.00017834,13.15835301,134.2188611,0.00253971,48.462292661.18770434,76.19524367,0.0004745,0.00037438,33.35708754,164.854896,0.0021525,73.927852621.17407499,52.53698566,0.0171133,-0.0000228,3.80064591,70.30262921,0.00290275,67.55955318199249.00000000,,27,3,8
1.19032,1.18924,1.18942,3530,0.00108,0.16666667,-0.64814815,1.18370885,55.57932179,0.00159895,0.0001984,13.34725819,124.0100106,0.00253386,49.509693801.18812560,71.78711496,0.00052084,0.00042641,38.50870799,95.75338656,0.00197375,75.837515961.17413034,52.50844664,0.01710693,-0.00001927,3.80962239,67.24797597,0.00289611,67.48209069195719.00000000,,27,3,12
1.19038,1.18841,1.1903,3198,0.00197,0.95939086,0.45177665,1.18388177,55.73874182,0.00164381,0.00021389,13.41820923,123.5189863,0.00251214,50.607852441.18850824,73.03874103,0.00059213,0.00042375,33.29827887,80.14684288,0.00182,78.802001961.17418637,52.52658578,0.01710139,-0.00001623,3.81690335,68.96228415,0.00289555,67.40468282198917.00000000,,27,3,16
1.19186,1.19012,1.19173,2056,0.00174,0.92528736,0.81609195,1.18409242,56.70211271,0.00169376,0.00024217,13.62112893,142.5941187,0.00249457,51.743040741.18914197,79.41639182,0.00068265,0.00051194,36.284198,119.1872621,0.00190875,81.823711301.17424760,52.63733299,0.01709675,-0.00001149,3.82671911,80.6737385,0.00289461,67.32736924200973.00000000,,27,3,20
1.19464,1.19163,1.19372,4002,0.00301,0.69435216,0.65780731,1.18435538,57.97070185,0.00175177,0.00028725,13.95880899,168.9571346,0.00251771,52.906395121.19009431,84.97043322,0.00080791,0.0006943,42.8192736,169.4843618,0.0021625,84.105264311.17431597,52.78815324,0.0170934,-0.00000446,3.83941341,96.68734712,0.00289843,67.25017068204975.00000000,,28,4,0
1.19424,1.19233,1.19402,4148,0.00191,0.88481675,0.14136126,1.18461727,58.10621761,0.00181835,0.00032176,14.28697693,166.634527,0.00252329,54.092469061.19088502,85.45844184,0.00096028,0.0007373,47.90211018,120.9731619,0.00216125,87.155095181.17438491,52.80453788,0.01709146,0.00000143,3.85206246,98.06243869,0.00289859,67.17311320209123.00000000,,28,4,4
1.1954,1.19323,1.19512,4849,0.00217,0.87096774,0.49769585,1.18490179,58.74496721,0.00189326,0.00035774,14.69027718,176.1950462,0.00252186,55.308707241.19173668,87.63101383,0.00112836,0.00077028,53.91877075,116.7165171,0.0021825,89.852506421.17445740,52.88207604,0.01709092,0.00000769,3.86649086,106.022056,0.00289466,67.09625494213972.00000000,,28,4,8
1.19589,1.19404,1.19404,3539,0.00185,0,-0.58918919,1.18517223,58.56210013,0.00197558,0.00037775,15.12267283,167.3628457,0.002517,56.534250161.19235131,84.71100695,0.00129878,0.00066573,59.41611817,81.33848134,0.00203,89.469748931.17452886,52.86451118,0.01709172,0.00001208,3.88176754,103.8541056,0.00289341,67.01960184210433.00000000,,28,4,12
1.19464,1.19355,1.19442,1989,0.00109,0.79816514,0.35779817,1.18542815,58.35211044,0.00206207,0.00038494,15.41856666,160.4335933,0.00245143,57.753800021.19277491,81.18781377,0.0014447,0.00048804,54.04672046,58.73745698,0.0018525,88.350200591.17459919,52.84447387,0.01709347,0.00001495,3.89519852,101.4643113,0.00288946,66.94317486208444.00000000,,28,4,16
1.19491,1.19369,1.19443,2497,0.00122,0.60655738,0.01639344,1.1856799,58.41848062,0.00215097,0.00038631,15.74153538,158.3373707,0.00243243,58.958237191.19312826,81.57214505,0.00155833,0.0003133,51.78813251,55.02347418,0.00187,86.468426761.17466966,52.85232902,0.01709598,0.00001712,3.90933559,101.8411164,0.00288711,66.86698170210941.00000000,,28,4,20
1.19688,1.19437,1.19669,3747,0.00251,0.92430279,0.89641434,1.18597504,59.50999023,0.00224547,0.00040235,16.17483614,180.518366,0.00244771,60.142091001.19380142,86.73608199,0.00167178,0.00029645,54.73937648,150.5145414,0.0019375,85.072836871.17474626,52.98315735,0.01709967,0.00002117,3.92607264,115.3122027,0.00288896,66.79103542214688.00000000,,29,5,0
1.1995,1.19672,1.19949,4665,0.00278,0.99640288,0.98920863,1.18633631,61.03951441,0.00234901,0.0004406,16.70524981,212.5305494,0.00245986,61.312101531.19491222,90.9899308,0.00180995,0.00044945,59.57258248,203.9766082,0.00207125,86.812542951.17483202,53.17504675,0.017105,0.00002813,3.94536906,135.2174041,0.00288989,66.71545370219353.00000000,,29,5,4
1.20223,1.19824,1.20219,5253,0.00399,0.98997494,0.6716792,1.18675535,62.35655484,0.00246258,0.00049549,17.30891555,237.8165156,0.00248086,62.459062441.19631228,93.24897299,0.00197193,0.00068051,64.73417317,168.9042919,0.00219375,89.963189621.17492607,53.34918146,0.01711214,0.0000374,3.96685664,153.1030089,0.00289338,66.64035928224606.00000000,,29,5,8
1.20255,1.19974,1.19977,3622,0.00281,0.01067616,-0.86476868,1.18714133,61.69441582,0.00258133,0.00052641,17.90983564,218.479245,0.00248629,63.566366011.19723344,85.57509028,0.00211323,0.00066065,68.95637083,96.87616677,0.00230625,90.409228401.17501709,53.28705372,0.01712053,0.00004389,3.98864202,146.4128015,0.00289375,66.56561190220984.00000000,,29,5,12
1.20074,1.19922,1.20005,1006,0.00152,0.54605263,0.17763158,1.18750397,61.30734109,0.00270395,0.00053974,18.39748582,203.4930089,0.002449,64.637478221.19785157,81.10440779,0.00222887,0.00050954,65.15949374,63.99402586,0.002225,88.338083451.17510621,53.25064334,0.01713002,0.00004829,4.00897438,142.2036963,0.00289246,66.49126019219978.00000000,,29,5,16
