datetime,OPEN,HIGH,LOW,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,S&P500_Close,vix_close,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8,day_of_month,hour_of_day,day_of_week
2005-05-13 02:00:00,1.26835,1.26865,1.26805,1.26825,-0.0001,0.000600000000000156,0.00029999999999996696,0.000300000000000189,1154.050049,16.31999969482422,1.2681,1.268,1.2678,1.2679,1.2677,1.2677,1.2688,1.2686,1.2685,1.268,1.2679,1.2677,1.2686,1.2679,1.267,1.2696,13,2,4
2005-05-13 03:00:00,1.26825,1.26835,1.26665,1.26745,-0.0008,0.0017000000000000348,9.999999999998899e-05,0.0016000000000000458,1154.050049,16.31999969482422,1.2675,1.2677,1.2683,1.2685,1.2681,1.268,1.2678,1.2679,1.2677,1.2677,1.2685,1.268,1.2679,1.2677,1.2686,1.2679,13,3,4
2005-05-13 04:00:00,1.26735,1.2678,1.26695,1.26695,-0.0004,0.0008500000000000174,0.00045000000000006146,0.00039999999999995595,1154.050049,16.31999969482422,1.2681,1.2686,1.2678,1.2677,1.2675,1.2677,1.2683,1.2685,1.2684,1.2686,1.2677,1.2677,1.2685,1.268,1.2679,1.2677,13,4,4
2005-05-13 05:00:00,1.26695,1.26755,1.26645,1.2672,0.00025,0.0010999999999998789,0.0005999999999999339,0.0004999999999999449,1154.050049,16.31999969482422,1.268,1.2684,1.2687,1.2684,1.2681,1.2686,1.2678,1.2677,1.2677,1.2684,1.2684,1.2686,1.2677,1.2677,1.2685,1.268,13,5,4
2005-05-13 06:00:00,1.2672,1.2687,1.2669,1.26767,0.00047,0.0018000000000000238,0.0014999999999998348,0.000300000000000189,1154.050049,16.31999969482422,1.2678,1.2675,1.2672,1.2677,1.268,1.2684,1.2687,1.2684,1.2672,1.2675,1.2677,1.2684,1.2684,1.2686,1.2677,1.2677,13,6,4
2005-05-13 07:00:00,1.26767,1.2683,1.26677,1.26737,-0.0003,0.0015300000000000313,0.0006299999999999084,0.0009000000000001229,1154.050049,16.31999969482422,1.2672,1.2671,1.2675,1.2672,1.2678,1.2675,1.2672,1.2677,1.2672,1.2671,1.2672,1.2675,1.2677,1.2684,1.2684,1.2686,13,7,4
2005-05-13 08:00:00,1.26737,1.26797,1.26587,1.26597,-0.0014,0.0020999999999999908,0.0005999999999999339,0.0015000000000000568,1154.050049,16.31999969482422,1.2677,1.2673,1.2674,1.2672,1.2672,1.2671,1.2675,1.2672,1.268,1.2673,1.2672,1.2671,1.2672,1.2675,1.2677,1.2684,13,8,4
2005-05-13 09:00:00,1.26597,1.26689,1.2635,1.2635,-0.00247,0.003390000000000004,0.0009200000000000319,0.0024699999999999722,1154.050049,16.31999969482422,1.2683,1.2676,1.2685,1.268,1.2677,1.2673,1.2674,1.2672,1.2675,1.2676,1.268,1.2673,1.2672,1.2671,1.2672,1.2675,13,9,4
2005-05-13 10:00:00,1.2635,1.2644,1.26265,1.26275,-0.00075,0.0017499999999999183,0.0008999999999999009,0.0008500000000000174,1154.050049,16.31999969482422,1.2672,1.2676,1.2676,1.2675,1.2683,1.2676,1.2685,1.268,1.2677,1.2676,1.2675,1.2676,1.268,1.2673,1.2672,1.2671,13,10,4
2005-05-13 11:00:00,1.26305,1.26345,1.26215,1.2629,-0.00015,0.0012999999999998568,0.00039999999999995595,0.0008999999999999009,1154.050049,16.31999969482422,1.2665,1.266,1.2672,1.2677,1.2672,1.2676,1.2676,1.2675,1.2657,1.266,1.2677,1.2676,1.2675,1.2676,1.268,1.2673,13,11,4
2005-05-13 12:00:00,1.26295,1.26375,1.26155,1.26305,0.0001,0.0021999999999999797,0.0007999999999999119,0.0014000000000000679,1154.050049,16.31999969482422,1.2641,1.2642,1.2637,1.2657,1.2665,1.266,1.2672,1.2677,1.2637,1.2642,1.2657,1.266,1.2677,1.2676,1.2675,1.2676,13,12,4
2005-05-13 13:00:00,1.26295,1.265,1.26225,1.26265,-0.0003,0.002749999999999808,0.0020499999999998852,0.0006999999999999229,1154.050049,16.31999969482422,1.2629,1.2631,1.2635,1.2637,1.2641,1.2642,1.2637,1.2657,1.2624,1.2631,1.2637,1.2642,1.2657,1.266,1.2677,1.2676,13,13,4
2005-05-13 14:00:00,1.26275,1.26473,1.26205,1.26463,0.00188,0.0026800000000000157,0.0019799999999998708,0.000700000000000145,1154.050049,16.31999969482422,1.2633,1.2629,1.2627,1.2624,1.2629,1.2631,1.2635,1.2637,1.2625,1.2629,1.2624,1.2631,1.2637,1.2642,1.2657,1.266,13,14,4
2005-05-13 15:00:00,1.26453,1.26463,1.26263,1.26423,-0.0003,0.0020000000000000018,9.999999999998899e-05,0.0019000000000000128,1154.050049,16.31999969482422,1.2627,1.2632,1.2625,1.2625,1.2633,1.2629,1.2627,1.2624,1.2645,1.2632,1.2625,1.2629,1.2624,1.2631,1.2637,1.2642,13,15,4
2005-05-13 16:00:00,1.26423,1.26433,1.26233,1.26263,-0.0016,0.0020000000000000018,9.999999999998899e-05,0.0019000000000000128,1154.050049,16.31999969482422,1.2636,1.2627,1.2639,1.2645,1.2627,1.2632,1.2625,1.2625,1.2634,1.2627,1.2645,1.2632,1.2625,1.2629,1.2624,1.2631,13,16,4
2005-05-13 17:00:00,1.26263,1.26333,1.26233,1.26263,0.0,0.001000000000000112,0.000700000000000145,0.00029999999999996696,1154.050049,16.31999969482422,1.2642,1.2646,1.2636,1.2634,1.2636,1.2627,1.2639,1.2645,1.263,1.2646,1.2634,1.2627,1.2645,1.2632,1.2625,1.2629,13,17,4
2005-05-13 18:00:00,1.26253,1.26313,1.26173,1.26208,-0.00045,0.0014000000000000679,0.000600000000000156,0.0007999999999999119,1154.050049,16.31999969482422,1.264,1.2643,1.2642,1.263,1.2642,1.2646,1.2636,1.2634,1.2638,1.2643,1.263,1.2646,1.2634,1.2627,1.2645,1.2632,13,18,4
2005-05-13 19:00:00,1.26213,1.26223,1.26093,1.2618,-0.00033,0.0012999999999998568,9.999999999998899e-05,0.0011999999999998678,1154.050049,16.31999969482422,1.2629,1.263,1.2636,1.2638,1.264,1.2643,1.2642,1.263,1.263,1.263,1.2638,1.2643,1.263,1.2646,1.2634,1.2627,13,19,4
2005-05-13 20:00:00,1.2618,1.2629,1.2616,1.2628,0.001,0.0012999999999998568,0.0010999999999998789,0.00019999999999997797,1154.050049,16.31999969482422,1.2621,1.2633,1.2627,1.263,1.2629,1.263,1.2636,1.2638,1.2628,1.2633,1.263,1.263,1.2638,1.2643,1.263,1.2646,13,20,4
2005-05-16 00:00:00,1.26035,1.2609,1.2593,1.2605,0.00015,0.0015999999999998238,0.0005499999999998284,0.0010499999999999954,1165.689941,15.68000030517578,1.2619,,,,,,,,1.2614,,,,,,,,16,0,0
2005-05-16 01:00:00,1.2605,1.2606,1.2601,1.2605,0.0,0.0004999999999999449,9.999999999998899e-05,0.00039999999999995595,1165.689941,15.68000030517578,1.2591,1.2602,1.2611,1.2614,1.2619,,,,1.2599,1.2602,1.2614,,,,,,16,1,0
2005-05-16 02:00:00,1.2605,1.2607,1.2598,1.2604,-0.0001,0.0008999999999999009,0.00019999999999997797,0.0006999999999999229,1165.689941,15.68000030517578,1.2605,1.2604,1.2602,1.2599,1.2591,1.2602,1.2611,1.2614,1.2609,1.2604,1.2599,1.2602,1.2614,,,,16,2,0
2005-05-16 03:00:00,1.2605,1.2607,1.2601,1.2604,-0.0001,0.0005999999999999339,0.00019999999999997797,0.00039999999999995595,1165.689941,15.68000030517578,1.2606,1.2608,1.2606,1.2609,1.2605,1.2604,1.2602,1.2599,1.2603,1.2608,1.2609,1.2604,1.2599,1.2602,1.2614,,16,3,0
2005-05-16 04:00:00,1.2605,1.2606,1.2597,1.2604,-0.0001,0.0008999999999999009,9.999999999998899e-05,0.0007999999999999119,1165.689941,15.68000030517578,1.2604,1.261,1.2605,1.2603,1.2606,1.2608,1.2606,1.2609,1.2604,1.261,1.2603,1.2608,1.2609,1.2604,1.2599,1.2602,16,4,0
2005-05-16 05:00:00,1.2604,1.2615,1.2602,1.26055,0.00015,0.0013000000000000789,0.001100000000000101,0.00019999999999997797,1165.689941,15.68000030517578,1.2607,1.2608,1.2604,1.2604,1.2604,1.261,1.2605,1.2603,1.2605,1.2608,1.2604,1.261,1.2603,1.2608,1.2609,1.2604,16,5,0
2005-05-16 06:00:00,1.26065,1.2607,1.25815,1.2596,-0.00105,0.00254999999999983,4.999999999988347e-05,0.0024999999999999467,1165.689941,15.68000030517578,1.2603,1.2604,1.2608,1.2605,1.2607,1.2608,1.2604,1.2604,1.2601,1.2604,1.2605,1.2608,1.2604,1.261,1.2603,1.2608,16,6,0
2005-05-16 07:00:00,1.2596,1.2601,1.2585,1.2592,-0.0004,0.0016000000000000458,0.0004999999999999449,0.001100000000000101,1165.689941,15.68000030517578,1.2606,1.2605,1.2605,1.2601,1.2603,1.2604,1.2608,1.2605,1.2607,1.2605,1.2601,1.2604,1.2605,1.2608,1.2604,1.261,16,7,0
2005-05-16 08:00:00,1.2592,1.2608,1.259,1.2606,0.0014,0.0018000000000000238,0.0015999999999998238,0.00020000000000020002,1165.689941,15.68000030517578,1.26,1.2605,1.2614,1.2607,1.2606,1.2605,1.2605,1.2601,1.2592,1.2605,1.2607,1.2605,1.2601,1.2604,1.2605,1.2608,16,8,0
2005-05-16 09:00:00,1.2606,1.2629,1.2602,1.2613,0.0007,0.0026999999999999247,0.0022999999999999687,0.00039999999999995595,1165.689941,15.68000030517578,1.2594,1.2598,1.2589,1.2592,1.26,1.2605,1.2614,1.2607,1.2593,1.2598,1.2592,1.2605,1.2607,1.2605,1.2601,1.2604,16,9,0
2005-05-16 10:00:00,1.2613,1.2621,1.2601,1.26025,-0.00105,0.0020000000000000018,0.0007999999999999119,0.0012000000000000899,1165.689941,15.68000030517578,1.2598,1.2594,1.2597,1.2593,1.2594,1.2598,1.2589,1.2592,1.2609,1.2594,1.2593,1.2598,1.2592,1.2605,1.2607,1.2605,16,10,0
2005-05-16 11:00:00,1.26025,1.26085,1.26015,1.26075,0.0005,0.0006999999999999229,0.0005999999999999339,9.999999999998899e-05,1165.689941,15.68000030517578,1.2616,1.261,1.2601,1.2609,1.2598,1.2594,1.2597,1.2593,1.2629,1.261,1.2609,1.2594,1.2593,1.2598,1.2592,1.2605,16,11,0
2005-05-16 12:00:00,1.26075,1.26257,1.26012,1.26042,-0.00033,0.0024500000000000632,0.0018199999999999328,0.0006300000000001305,1165.689941,15.68000030517578,1.2618,1.2616,1.2622,1.2629,1.2616,1.261,1.2601,1.2609,1.2616,1.2616,1.2629,1.261,1.2609,1.2594,1.2593,1.2598,16,12,0
2005-05-16 13:00:00,1.26042,1.2646,1.26042,1.26356,0.00314,0.0041799999999998505,0.0041799999999998505,0.0,1165.689941,15.68000030517578,1.2609,1.2605,1.261,1.2616,1.2618,1.2616,1.2622,1.2629,1.2606,1.2605,1.2616,1.2616,1.2629,1.261,1.2609,1.2594,16,13,0
2005-05-16 14:00:00,1.26356,1.26448,1.26177,1.26226,-0.0013,0.00270999999999999,0.0009200000000000319,0.0017899999999999583,1165.689941,15.68000030517578,1.2618,1.2607,1.2608,1.2606,1.2609,1.2605,1.261,1.2616,1.2611,1.2607,1.2606,1.2605,1.2616,1.2616,1.2629,1.261,16,14,0
2005-05-16 15:00:00,1.26216,1.264,1.26196,1.26278,0.00062,0.0020400000000000418,0.0018400000000000638,0.00019999999999997797,1165.689941,15.68000030517578,1.2635,1.261,1.2619,1.2611,1.2618,1.2607,1.2608,1.2606,1.262,1.261,1.2611,1.2607,1.2606,1.2605,1.2616,1.2616,16,15,0
2005-05-16 16:00:00,1.26278,1.2643,1.26278,1.26358,0.0008,0.0015199999999999658,0.0015199999999999658,0.0,1165.689941,15.68000030517578,1.2638,1.2634,1.2643,1.262,1.2635,1.261,1.2619,1.2611,1.2638,1.2634,1.262,1.261,1.2611,1.2607,1.2606,1.2605,16,16,0
2005-05-16 17:00:00,1.26358,1.26398,1.26248,1.26266,-0.00092,0.0015000000000000568,0.000400000000000178,0.0010999999999998789,1165.689941,15.68000030517578,1.2625,1.2628,1.2624,1.2638,1.2638,1.2634,1.2643,1.262,1.263,1.2628,1.2638,1.2634,1.262,1.261,1.2611,1.2607,16,17,0
2005-05-16 18:00:00,1.26266,1.26416,1.26256,1.26336,0.0007,0.0016000000000000458,0.0015000000000000568,9.999999999998899e-05,1165.689941,15.68000030517578,1.2641,1.263,1.2636,1.263,1.2625,1.2628,1.2624,1.2638,1.264,1.263,1.263,1.2628,1.2638,1.2634,1.262,1.261,16,18,0
2005-05-16 19:00:00,1.26336,1.26376,1.26326,1.26356,0.0002,0.0004999999999999449,0.00039999999999995595,9.999999999998899e-05,1165.689941,15.68000030517578,1.2636,1.2639,1.2637,1.264,1.2641,1.263,1.2636,1.263,1.2633,1.2639,1.264,1.263,1.263,1.2628,1.2638,1.2634,16,19,0
2005-05-16 20:00:00,1.26356,1.26506,1.26316,1.26406,0.0005,0.0019000000000000128,0.0015000000000000568,0.00039999999999995595,1165.689941,15.68000030517578,1.263,1.263,1.2632,1.2633,1.2636,1.2639,1.2637,1.264,1.2636,1.263,1.2633,1.2639,1.264,1.263,1.263,1.2628,16,20,0
2005-05-16 21:00:00,1.26416,1.26426,1.26246,1.26336,-0.0008,0.0018000000000000238,9.999999999998899e-05,0.0017000000000000348,1165.689941,15.68000030517578,1.2635,1.2637,1.2639,1.2636,1.263,1.263,1.2632,1.2633,1.2635,1.2637,1.2636,1.263,1.2633,1.2639,1.264,1.263,16,21,0
2005-05-16 22:00:00,1.26326,1.26416,1.26266,1.26371,0.00045,0.0015000000000000568,0.0008999999999999009,0.000600000000000156,1165.689941,15.68000030517578,1.2634,1.2636,1.264,1.2635,1.2635,1.2637,1.2639,1.2636,1.2639,1.2636,1.2635,1.2637,1.2636,1.263,1.2633,1.2639,16,22,0
2005-05-16 23:00:00,1.26371,1.26371,1.26231,1.26251,-0.0012,0.0014000000000000679,0.0,0.0014000000000000679,1165.689941,15.68000030517578,1.2636,1.2648,1.2645,1.2639,1.2634,1.2636,1.264,1.2635,1.2629,1.2648,1.2639,1.2636,1.2635,1.2637,1.2636,1.263,16,23,0
2005-05-17 00:00:00,1.26251,1.26261,1.26091,1.26101,-0.0015,0.0017000000000000348,9.999999999998899e-05,0.0016000000000000458,1173.800049,14.56999969482422,1.264,1.2634,1.263,1.2629,1.2636,1.2648,1.2645,1.2639,1.2639,1.2634,1.2629,1.2648,1.2639,1.2636,1.2635,1.2637,17,0,1
2005-05-17 01:00:00,1.26101,1.26171,1.26051,1.26131,0.0003,0.0012000000000000899,0.000700000000000145,0.0004999999999999449,1173.800049,14.56999969482422,1.2632,1.2639,1.2632,1.2639,1.264,1.2634,1.263,1.2629,1.2631,1.2639,1.2639,1.2634,1.2629,1.2648,1.2639,1.2636,17,1,1
2005-05-17 02:00:00,1.26131,1.26301,1.26121,1.26281,0.0015,0.0018000000000000238,0.0017000000000000348,9.999999999998899e-05,1173.800049,14.56999969482422,1.2621,1.2628,1.2631,1.2631,1.2632,1.2639,1.2632,1.2639,1.262,1.2628,1.2631,1.2639,1.2639,1.2634,1.2629,1.2648,17,2,1
2005-05-17 03:00:00,1.26281,1.26351,1.26261,1.26281,0.0,0.0008999999999999009,0.0006999999999999229,0.00019999999999997797,1173.800049,14.56999969482422,1.2612,1.2612,1.2617,1.262,1.2621,1.2628,1.2631,1.2631,1.2616,1.2612,1.262,1.2628,1.2631,1.2639,1.2639,1.2634,17,3,1
2005-05-17 04:00:00,1.26281,1.26321,1.26251,1.26321,0.0004,0.0006999999999999229,0.00039999999999995595,0.00029999999999996696,1173.800049,14.56999969482422,1.2619,1.2616,1.262,1.2616,1.2612,1.2612,1.2617,1.262,1.2624,1.2616,1.2616,1.2612,1.262,1.2628,1.2631,1.2639,17,4,1
2005-05-17 05:00:00,1.26321,1.26498,1.2631,1.2637,0.00049,0.0018800000000001038,0.0017700000000000493,0.0001100000000000545,1173.800049,14.56999969482422,1.2631,1.2628,1.2627,1.2624,1.2619,1.2616,1.262,1.2616,1.2634,1.2628,1.2624,1.2616,1.2616,1.2612,1.262,1.2628,17,5,1
2005-05-17 06:00:00,1.2637,1.26385,1.26245,1.26305,-0.00065,0.0013999999999998458,0.00014999999999987246,0.0012499999999999734,1173.800049,14.56999969482422,1.2629,1.263,1.2631,1.2634,1.2631,1.2628,1.2627,1.2624,1.2629,1.263,1.2634,1.2628,1.2624,1.2616,1.2616,1.2612,17,6,1
2005-05-17 07:00:00,1.26305,1.26345,1.26205,1.26215,-0.0009,0.0014000000000000679,0.00039999999999995595,0.001000000000000112,1173.800049,14.56999969482422,1.2636,1.263,1.2629,1.2629,1.2629,1.263,1.2631,1.2634,1.2642,1.263,1.2629,1.263,1.2634,1.2628,1.2624,1.2616,17,7,1
2005-05-17 08:00:00,1.26215,1.2663,1.26205,1.2658,0.00365,0.004250000000000087,0.004149999999999876,0.00010000000000021103,1173.800049,14.56999969482422,1.2641,1.2643,1.2645,1.2642,1.2636,1.263,1.2629,1.2629,1.2636,1.2643,1.2642,1.263,1.2629,1.263,1.2634,1.2628,17,8,1
2005-05-17 09:00:00,1.2658,1.2659,1.2644,1.2645,-0.0013,0.0015000000000000568,9.999999999998899e-05,0.0014000000000000679,1173.800049,14.56999969482422,1.2631,1.2634,1.2635,1.2636,1.2641,1.2643,1.2645,1.2642,1.2629,1.2634,1.2636,1.2643,1.2642,1.263,1.2629,1.263,17,9,1
2005-05-17 10:00:00,1.2645,1.2651,1.26345,1.26355,-0.00095,0.0016499999999999293,0.0005999999999999339,0.0010499999999999954,1173.800049,14.56999969482422,1.2627,1.2622,1.2628,1.2629,1.2631,1.2634,1.2635,1.2636,1.263,1.2622,1.2629,1.2634,1.2636,1.2643,1.2642,1.263,17,10,1
2005-05-17 11:00:00,1.26345,1.26415,1.26305,1.26335,-0.0001,0.001100000000000101,0.000700000000000145,0.00039999999999995595,1173.800049,14.56999969482422,1.2659,1.2657,1.2645,1.263,1.2627,1.2622,1.2628,1.2629,1.2655,1.2657,1.263,1.2622,1.2629,1.2634,1.2636,1.2643,17,11,1
2005-05-17 12:00:00,1.26325,1.26405,1.26096,1.26166,-0.00159,0.003089999999999815,0.0007999999999999119,0.0022899999999999032,1173.800049,14.56999969482422,1.2652,1.2648,1.265,1.2655,1.2659,1.2657,1.2645,1.263,1.2651,1.2648,1.2655,1.2657,1.263,1.2622,1.2629,1.2634,17,12,1
2005-05-17 13:00:00,1.26166,1.26381,1.26166,1.26328,0.00162,0.0021500000000000963,0.0021500000000000963,0.0,1173.800049,14.56999969482422,1.2639,1.2637,1.2641,1.2651,1.2652,1.2648,1.265,1.2655,1.2641,1.2637,1.2651,1.2648,1.2655,1.2657,1.263,1.2622,17,13,1
2005-05-17 14:00:00,1.26328,1.26363,1.26201,1.26313,-0.00015,0.0016199999999999548,0.0003500000000000725,0.0012699999999998823,1173.800049,14.56999969482422,1.2636,1.2636,1.2633,1.2641,1.2639,1.2637,1.2641,1.2651,1.2636,1.2636,1.2641,1.2637,1.2651,1.2648,1.2655,1.2657,17,14,1
2005-05-17 15:00:00,1.26313,1.26453,1.26263,1.2643,0.00117,0.0019000000000000128,0.0013999999999998458,0.000500000000000167,1173.800049,14.56999969482422,1.2623,1.2621,1.2627,1.2636,1.2636,1.2636,1.2633,1.2641,1.2631,1.2621,1.2636,1.2636,1.2641,1.2637,1.2651,1.2648,17,15,1
2005-05-17 16:00:00,1.2643,1.26473,1.26393,1.26433,3e-05,0.0007999999999999119,0.00042999999999993044,0.00036999999999998145,1173.800049,14.56999969482422,1.2622,1.2636,1.2639,1.2631,1.2623,1.2621,1.2627,1.2636,1.2625,1.2636,1.2631,1.2621,1.2636,1.2636,1.2641,1.2637,17,16,1
2005-05-17 17:00:00,1.26433,1.26458,1.26388,1.26398,-0.00035,0.000700000000000145,0.0002500000000000835,0.00045000000000006146,1173.800049,14.56999969482422,1.2636,1.2636,1.2635,1.2625,1.2622,1.2636,1.2639,1.2631,1.2636,1.2636,1.2625,1.2636,1.2631,1.2621,1.2636,1.2636,17,17,1
2005-05-17 18:00:00,1.26398,1.26518,1.26173,1.26173,-0.00225,0.003449999999999953,0.0011999999999998678,0.0022500000000000853,1173.800049,14.56999969482422,1.2643,1.2645,1.2647,1.2636,1.2636,1.2636,1.2635,1.2625,1.2643,1.2645,1.2636,1.2636,1.2625,1.2636,1.2631,1.2621,17,18,1
2005-05-17 19:00:00,1.26183,1.26243,1.25953,1.25983,-0.002,0.0028999999999999027,0.0005999999999999339,0.0022999999999999687,1173.800049,14.56999969482422,1.2643,1.2644,1.2647,1.2643,1.2643,1.2645,1.2647,1.2636,1.2645,1.2644,1.2643,1.2645,1.2636,1.2636,1.2625,1.2636,17,19,1
2005-05-17 20:00:00,1.25983,1.26063,1.25983,1.26053,0.0007,0.0007999999999999119,0.0007999999999999119,0.0,1173.800049,14.56999969482422,1.2644,1.2642,1.264,1.2645,1.2643,1.2644,1.2647,1.2643,1.2647,1.2642,1.2645,1.2644,1.2643,1.2645,1.2636,1.2636,17,20,1
2005-05-17 21:00:00,1.26053,1.26113,1.25993,1.26083,0.0003,0.0012000000000000899,0.000600000000000156,0.0005999999999999339,1173.800049,14.56999969482422,1.262,1.2624,1.2638,1.2647,1.2644,1.2642,1.264,1.2645,1.2619,1.2624,1.2647,1.2642,1.2645,1.2644,1.2643,1.2645,17,21,1
2005-05-17 22:00:00,1.26083,1.26083,1.25943,1.26001,-0.00082,0.0013999999999998458,0.0,0.0013999999999998458,1173.800049,14.56999969482422,1.2604,1.26,1.2615,1.2619,1.262,1.2624,1.2638,1.2647,1.2605,1.26,1.2619,1.2624,1.2647,1.2642,1.2645,1.2644,17,22,1
2005-05-17 23:00:00,1.26001,1.26031,1.25881,1.25909,-0.00092,0.0015000000000000568,0.00029999999999996696,0.0012000000000000899,1173.800049,14.56999969482422,1.2606,1.2609,1.2604,1.2605,1.2604,1.26,1.2615,1.2619,1.2606,1.2609,1.2605,1.26,1.2619,1.2624,1.2647,1.2642,17,23,1
2005-05-18 00:00:00,1.25909,1.25989,1.25849,1.25926,0.00017,0.0013999999999998458,0.0007999999999999119,0.0005999999999999339,1185.560059,13.630000114440918,1.2602,1.2612,1.2608,1.2606,1.2606,1.2609,1.2604,1.2605,1.2606,1.2612,1.2606,1.2609,1.2605,1.26,1.2619,1.2624,18,0,2
2005-05-18 01:00:00,1.25936,1.26081,1.25906,1.26071,0.00135,0.0017499999999999183,0.0014499999999999513,0.00029999999999996696,1185.560059,13.630000114440918,1.2602,1.2602,1.2606,1.2606,1.2602,1.2612,1.2608,1.2606,1.2599,1.2602,1.2606,1.2612,1.2606,1.2609,1.2605,1.26,18,1,2
2005-05-18 02:00:00,1.26071,1.26125,1.26005,1.2608,9e-05,0.0012000000000000899,0.0005399999999999849,0.000660000000000105,1185.560059,13.630000114440918,1.2596,1.2592,1.2597,1.2599,1.2602,1.2602,1.2606,1.2606,1.2597,1.2592,1.2599,1.2602,1.2606,1.2612,1.2606,1.2609,18,2,2
2005-05-18 03:00:00,1.2608,1.26123,1.26038,1.26103,0.00023,0.0008500000000000174,0.0004300000000001525,0.0004199999999998649,1185.560059,13.630000114440918,1.2595,1.2597,1.2596,1.2597,1.2596,1.2592,1.2597,1.2599,1.2605,1.2597,1.2597,1.2592,1.2599,1.2602,1.2606,1.2612,18,3,2
2005-05-18 04:00:00,1.26113,1.26135,1.2602,1.2605,-0.00063,0.0011499999999999844,0.00021999999999988695,0.0009300000000000974,1185.560059,13.630000114440918,1.2602,1.2607,1.2606,1.2605,1.2595,1.2597,1.2596,1.2597,1.2606,1.2607,1.2605,1.2597,1.2597,1.2592,1.2599,1.2602,18,4,2
2005-05-18 05:00:00,1.2605,1.2613,1.2602,1.2609,0.0004,0.001100000000000101,0.0008000000000001339,0.00029999999999996696,1185.560059,13.630000114440918,1.2614,1.2607,1.2608,1.2606,1.2602,1.2607,1.2606,1.2605,1.2609,1.2607,1.2606,1.2607,1.2605,1.2597,1.2597,1.2592,18,5,2
2005-05-18 06:00:00,1.2608,1.26271,1.2607,1.26225,0.00145,0.0020100000000000673,0.0019100000000000783,9.999999999998899e-05,1185.560059,13.630000114440918,1.2608,1.261,1.2606,1.2609,1.2614,1.2607,1.2608,1.2606,1.2607,1.261,1.2609,1.2607,1.2606,1.2607,1.2605,1.2597,18,6,2
2005-05-18 07:00:00,1.26225,1.26265,1.2616,1.26255,0.0003,0.0010499999999999954,0.00039999999999995595,0.0006500000000000394,1185.560059,13.630000114440918,1.2604,1.2608,1.2608,1.2607,1.2608,1.261,1.2606,1.2609,1.2609,1.2608,1.2607,1.261,1.2609,1.2607,1.2606,1.2607,18,7,2
2005-05-18 08:00:00,1.26255,1.26295,1.26175,1.26175,-0.0008,0.0012000000000000899,0.00039999999999995595,0.0008000000000001339,1185.560059,13.630000114440918,1.2617,1.2613,1.2609,1.2609,1.2604,1.2608,1.2608,1.2607,1.2622,1.2613,1.2609,1.2608,1.2607,1.261,1.2609,1.2607,18,8,2
2005-05-18 09:00:00,1.26175,1.26185,1.2604,1.26151,-0.00024,0.0014499999999999513,9.999999999998899e-05,0.0013499999999999623,1185.560059,13.630000114440918,1.2624,1.2625,1.2622,1.2622,1.2617,1.2613,1.2609,1.2609,1.2622,1.2625,1.2622,1.2613,1.2609,1.2608,1.2607,1.261,18,9,2
2005-05-18 10:00:00,1.26151,1.26161,1.26101,1.26101,-0.0005,0.0005999999999999339,9.999999999998899e-05,0.0004999999999999449,1185.560059,13.630000114440918,1.262,1.2628,1.2619,1.2622,1.2624,1.2625,1.2622,1.2622,1.2627,1.2628,1.2622,1.2625,1.2622,1.2613,1.2609,1.2608,18,10,2
2005-05-18 11:00:00,1.26101,1.26265,1.26071,1.26255,0.00154,0.0019400000000000528,0.0016400000000000858,0.00029999999999996696,1185.560059,13.630000114440918,1.2611,1.262,1.2627,1.2627,1.262,1.2628,1.2619,1.2622,1.2615,1.262,1.2627,1.2628,1.2622,1.2625,1.2622,1.2613,18,11,2
2005-05-18 12:00:00,1.26255,1.2659,1.26077,1.265,0.00245,0.005130000000000079,0.003349999999999964,0.0017800000000001148,1185.560059,13.630000114440918,1.2614,1.2618,1.2612,1.2615,1.2611,1.262,1.2627,1.2627,1.2615,1.2618,1.2615,1.262,1.2627,1.2628,1.2622,1.2625,18,12,2
2005-05-18 13:00:00,1.2651,1.2652,1.2608,1.26175,-0.00335,0.0044000000000001815,0.00010000000000021103,0.0042999999999999705,1185.560059,13.630000114440918,1.2612,1.2613,1.2617,1.2615,1.2614,1.2618,1.2612,1.2615,1.2615,1.2613,1.2615,1.2618,1.2615,1.262,1.2627,1.2628,18,13,2
2005-05-18 14:00:00,1.26175,1.26473,1.26165,1.26383,0.00208,0.0030799999999999716,0.0029799999999999827,9.999999999998899e-05,1185.560059,13.630000114440918,1.2623,1.2628,1.2615,1.2615,1.2612,1.2613,1.2617,1.2615,1.2617,1.2628,1.2615,1.2613,1.2615,1.2618,1.2615,1.262,18,14,2
2005-05-18 15:00:00,1.26383,1.26693,1.26323,1.26583,0.002,0.0036999999999998145,0.0030999999999998806,0.0005999999999999339,1185.560059,13.630000114440918,1.2643,1.2657,1.2648,1.2617,1.2623,1.2628,1.2615,1.2615,1.2627,1.2657,1.2617,1.2628,1.2615,1.2613,1.2615,1.2618,18,15,2
