F_0_0_1.16872_1.17386,F_0_1_1.16872_1.17386,F_0_2_1.16872_1.17386,F_0_3_1.16872_1.17386,F_0_4_1.16872_1.17386,F_0_5_1.16872_1.17386,F_0_6_1.16872_1.17386,F_0_7_1.16872_1.17386,F_0_8_1.16872_1.17386,F_0_9_1.16872_1.17386,F_0_10_1.16872_1.17386,F_0_11_1.16872_1.17386,F_0_12_1.16872_1.17386,F_0_13_1.16872_1.17386,F_0_14_1.16872_1.17386,F_0_15_1.16872_1.17386,F_0_16_1.16872_1.17386,F_0_17_1.16872_1.17386,F_0_18_1.16872_1.17386,F_0_19_1.16872_1.17386,F_0_20_1.16872_1.17386,F_0_21_1.16872_1.17386,F_0_22_1.16872_1.17386,F_0_23_1.16872_1.17386,F_0_24_1.16872_1.17386,F_0_25_1.16872_1.17386,F_0_26_1.16872_1.17386,F_0_27_1.16872_1.17386,F_0_28_1.16872_1.17386,F_1_0_1.16691_1.17359,F_1_1_1.16691_1.17359,F_1_2_1.16691_1.17359,F_1_3_1.16691_1.17359,F_1_4_1.16691_1.17359,F_1_5_1.16691_1.17359,F_1_6_1.16691_1.17359,F_1_7_1.16691_1.17359,F_1_8_1.16691_1.17359,F_1_9_1.16691_1.17359,F_1_10_1.16691_1.17359,F_1_11_1.16691_1.17359,F_1_12_1.16691_1.17359,F_1_13_1.16691_1.17359,F_1_14_1.16691_1.17359,F_1_15_1.16691_1.17359,F_1_16_1.16691_1.17359,F_1_17_1.16691_1.17359,F_1_18_1.16691_1.17359,F_1_19_1.16691_1.17359,F_1_20_1.16691_1.17359,F_1_21_1.16691_1.17359,F_1_22_1.16691_1.17359,F_1_23_1.16691_1.17359,F_1_24_1.16691_1.17359,F_1_25_1.16691_1.17359,F_1_26_1.16691_1.17359,F_1_27_1.16691_1.17359,F_1_28_1.16691_1.17359,F_2_0_1.1681_1.17364,F_2_1_1.1681_1.17364,F_2_2_1.1681_1.17364,F_2_3_1.1681_1.17364,F_2_4_1.1681_1.17364,F_2_5_1.1681_1.17364,F_2_6_1.1681_1.17364,F_2_7_1.1681_1.17364,F_2_8_1.1681_1.17364,F_2_9_1.1681_1.17364,F_2_10_1.1681_1.17364,F_2_11_1.1681_1.17364,F_2_12_1.1681_1.17364,F_2_13_1.1681_1.17364,F_2_14_1.1681_1.17364,F_2_15_1.1681_1.17364,F_2_16_1.1681_1.17364,F_2_17_1.1681_1.17364,F_2_18_1.1681_1.17364,F_2_19_1.1681_1.17364,F_2_20_1.1681_1.17364,F_2_21_1.1681_1.17364,F_2_22_1.1681_1.17364,F_2_23_1.1681_1.17364,F_2_24_1.1681_1.17364,F_2_25_1.1681_1.17364,F_2_26_1.1681_1.17364,F_2_27_1.1681_1.17364,F_2_28_1.1681_1.17364,F_3_0_1.16813_1.17364,F_3_1_1.16813_1.17364,F_3_2_1.16813_1.17364,F_3_3_1.16813_1.17364,F_3_4_1.16813_1.17364,F_3_5_1.16813_1.17364,F_3_6_1.16813_1.17364,F_3_7_1.16813_1.17364,F_3_8_1.16813_1.17364,F_3_9_1.16813_1.17364,F_3_10_1.16813_1.17364,F_3_11_1.16813_1.17364,F_3_12_1.16813_1.17364,F_3_13_1.16813_1.17364,F_3_14_1.16813_1.17364,F_3_15_1.16813_1.17364,F_3_16_1.16813_1.17364,F_3_17_1.16813_1.17364,F_3_18_1.16813_1.17364,F_3_19_1.16813_1.17364,F_3_20_1.16813_1.17364,F_3_21_1.16813_1.17364,F_3_22_1.16813_1.17364,F_3_23_1.16813_1.17364,F_3_24_1.16813_1.17364,F_3_25_1.16813_1.17364,F_3_26_1.16813_1.17364,F_3_27_1.16813_1.17364,F_3_28_1.16813_1.17364,F_4_0_37.0_860.0,F_4_1_37.0_860.0,F_4_2_37.0_860.0,F_4_3_37.0_860.0,F_4_4_37.0_860.0,F_4_5_37.0_860.0,F_4_6_37.0_860.0,F_4_7_37.0_860.0,F_4_8_37.0_860.0,F_4_9_37.0_860.0,F_4_10_37.0_860.0,F_4_11_37.0_860.0,F_4_12_37.0_860.0,F_4_13_37.0_860.0,F_4_14_37.0_860.0,F_4_15_37.0_860.0,F_4_16_37.0_860.0,F_4_17_37.0_860.0,F_4_18_37.0_860.0,F_4_19_37.0_860.0,F_4_20_37.0_860.0,F_4_21_37.0_860.0,F_4_22_37.0_860.0,F_4_23_37.0_860.0,F_4_24_37.0_860.0,F_4_25_37.0_860.0,F_4_26_37.0_860.0,F_4_27_37.0_860.0,F_4_28_37.0_860.0,F_5_0_10.0_10.0,F_5_1_10.0_10.0,F_5_2_10.0_10.0,F_5_3_10.0_10.0,F_5_4_10.0_10.0,F_5_5_10.0_10.0,F_5_6_10.0_10.0,F_5_7_10.0_10.0,F_5_8_10.0_10.0,F_5_9_10.0_10.0,F_5_10_10.0_10.0,F_5_11_10.0_10.0,F_5_12_10.0_10.0,F_5_13_10.0_10.0,F_5_14_10.0_10.0,F_5_15_10.0_10.0,F_5_16_10.0_10.0,F_5_17_10.0_10.0,F_5_18_10.0_10.0,F_5_19_10.0_10.0,F_5_20_10.0_10.0,F_5_21_10.0_10.0,F_5_22_10.0_10.0,F_5_23_10.0_10.0,F_5_24_10.0_10.0,F_5_25_10.0_10.0,F_5_26_10.0_10.0,F_5_27_10.0_10.0,F_5_28_10.0_10.0,F_6_0_6.0_6.0,F_6_1_6.0_6.0,F_6_2_6.0_6.0,F_6_3_6.0_6.0,F_6_4_6.0_6.0,F_6_5_6.0_6.0,F_6_6_6.0_6.0,F_6_7_6.0_6.0,F_6_8_6.0_6.0,F_6_9_6.0_6.0,F_6_10_6.0_6.0,F_6_11_6.0_6.0,F_6_12_6.0_6.0,F_6_13_6.0_6.0,F_6_14_6.0_6.0,F_6_15_6.0_6.0,F_6_16_6.0_6.0,F_6_17_6.0_6.0,F_6_18_6.0_6.0,F_6_19_6.0_6.0,F_6_20_6.0_6.0,F_6_21_6.0_6.0,F_6_22_6.0_6.0,F_6_23_6.0_6.0,F_6_24_6.0_6.0,F_6_25_6.0_6.0,F_6_26_6.0_6.0,F_6_27_6.0_6.0,F_6_28_6.0_6.0,F_7_0_5.0_5.0,F_7_1_5.0_5.0,F_7_2_5.0_5.0,F_7_3_5.0_5.0,F_7_4_5.0_5.0,F_7_5_5.0_5.0,F_7_6_5.0_5.0,F_7_7_5.0_5.0,F_7_8_5.0_5.0,F_7_9_5.0_5.0,F_7_10_5.0_5.0,F_7_11_5.0_5.0,F_7_12_5.0_5.0,F_7_13_5.0_5.0,F_7_14_5.0_5.0,F_7_15_5.0_5.0,F_7_16_5.0_5.0,F_7_17_5.0_5.0,F_7_18_5.0_5.0,F_7_19_5.0_5.0,F_7_20_5.0_5.0,F_7_21_5.0_5.0,F_7_22_5.0_5.0,F_7_23_5.0_5.0,F_7_24_5.0_5.0,F_7_25_5.0_5.0,F_7_26_5.0_5.0,F_7_27_5.0_5.0,F_7_28_5.0_5.0,F_8_0_0.0_16.0,F_8_1_0.0_16.0,F_8_2_0.0_16.0,F_8_3_0.0_16.0,F_8_4_0.0_16.0,F_8_5_0.0_16.0,F_8_6_0.0_16.0,F_8_7_0.0_16.0,F_8_8_0.0_16.0,F_8_9_0.0_16.0,F_8_10_0.0_16.0,F_8_11_0.0_16.0,F_8_12_0.0_16.0,F_8_13_0.0_16.0,F_8_14_0.0_16.0,F_8_15_0.0_16.0,F_8_16_0.0_16.0,F_8_17_0.0_16.0,F_8_18_0.0_16.0,F_8_19_0.0_16.0,F_8_20_0.0_16.0,F_8_21_0.0_16.0,F_8_22_0.0_16.0,F_8_23_0.0_16.0,F_8_24_0.0_16.0,F_8_25_0.0_16.0,F_8_26_0.0_16.0,F_8_27_0.0_16.0,F_8_28_0.0_16.0,F_9_0_0.0_55.0,F_9_1_0.0_55.0,F_9_2_0.0_55.0,F_9_3_0.0_55.0,F_9_4_0.0_55.0,F_9_5_0.0_55.0,F_9_6_0.0_55.0,F_9_7_0.0_55.0,F_9_8_0.0_55.0,F_9_9_0.0_55.0,F_9_10_0.0_55.0,F_9_11_0.0_55.0,F_9_12_0.0_55.0,F_9_13_0.0_55.0,F_9_14_0.0_55.0,F_9_15_0.0_55.0,F_9_16_0.0_55.0,F_9_17_0.0_55.0,F_9_18_0.0_55.0,F_9_19_0.0_55.0,F_9_20_0.0_55.0,F_9_21_0.0_55.0,F_9_22_0.0_55.0,F_9_23_0.0_55.0,F_9_24_0.0_55.0,F_9_25_0.0_55.0,F_9_26_0.0_55.0,F_9_27_0.0_55.0,F_9_28_0.0_55.0,F_10_0_18.98100537_75.64499651,F_10_1_18.98100537_75.64499651,F_10_2_18.98100537_75.64499651,F_10_3_18.98100537_75.64499651,F_10_4_18.98100537_75.64499651,F_10_5_18.98100537_75.64499651,F_10_6_18.98100537_75.64499651,F_10_7_18.98100537_75.64499651,F_10_8_18.98100537_75.64499651,F_10_9_18.98100537_75.64499651,F_10_10_18.98100537_75.64499651,F_10_11_18.98100537_75.64499651,F_10_12_18.98100537_75.64499651,F_10_13_18.98100537_75.64499651,F_10_14_18.98100537_75.64499651,F_10_15_18.98100537_75.64499651,F_10_16_18.98100537_75.64499651,F_10_17_18.98100537_75.64499651,F_10_18_18.98100537_75.64499651,F_10_19_18.98100537_75.64499651,F_10_20_18.98100537_75.64499651,F_10_21_18.98100537_75.64499651,F_10_22_18.98100537_75.64499651,F_10_23_18.98100537_75.64499651,F_10_24_18.98100537_75.64499651,F_10_25_18.98100537_75.64499651,F_10_26_18.98100537_75.64499651,F_10_27_18.98100537_75.64499651,F_10_28_18.98100537_75.64499651,F_11_0_-0.00043157_0.00069402,F_11_1_-0.00043157_0.00069402,F_11_2_-0.00043157_0.00069402,F_11_3_-0.00043157_0.00069402,F_11_4_-0.00043157_0.00069402,F_11_5_-0.00043157_0.00069402,F_11_6_-0.00043157_0.00069402,F_11_7_-0.00043157_0.00069402,F_11_8_-0.00043157_0.00069402,F_11_9_-0.00043157_0.00069402,F_11_10_-0.00043157_0.00069402,F_11_11_-0.00043157_0.00069402,F_11_12_-0.00043157_0.00069402,F_11_13_-0.00043157_0.00069402,F_11_14_-0.00043157_0.00069402,F_11_15_-0.00043157_0.00069402,F_11_16_-0.00043157_0.00069402,F_11_17_-0.00043157_0.00069402,F_11_18_-0.00043157_0.00069402,F_11_19_-0.00043157_0.00069402,F_11_20_-0.00043157_0.00069402,F_11_21_-0.00043157_0.00069402,F_11_22_-0.00043157_0.00069402,F_11_23_-0.00043157_0.00069402,F_11_24_-0.00043157_0.00069402,F_11_25_-0.00043157_0.00069402,F_11_26_-0.00043157_0.00069402,F_11_27_-0.00043157_0.00069402,F_11_28_-0.00043157_0.00069402,F_12_0_12.01687849_71.20058136,F_12_1_12.01687849_71.20058136,F_12_2_12.01687849_71.20058136,F_12_3_12.01687849_71.20058136,F_12_4_12.01687849_71.20058136,F_12_5_12.01687849_71.20058136,F_12_6_12.01687849_71.20058136,F_12_7_12.01687849_71.20058136,F_12_8_12.01687849_71.20058136,F_12_9_12.01687849_71.20058136,F_12_10_12.01687849_71.20058136,F_12_11_12.01687849_71.20058136,F_12_12_12.01687849_71.20058136,F_12_13_12.01687849_71.20058136,F_12_14_12.01687849_71.20058136,F_12_15_12.01687849_71.20058136,F_12_16_12.01687849_71.20058136,F_12_17_12.01687849_71.20058136,F_12_18_12.01687849_71.20058136,F_12_19_12.01687849_71.20058136,F_12_20_12.01687849_71.20058136,F_12_21_12.01687849_71.20058136,F_12_22_12.01687849_71.20058136,F_12_23_12.01687849_71.20058136,F_12_24_12.01687849_71.20058136,F_12_25_12.01687849_71.20058136,F_12_26_12.01687849_71.20058136,F_12_27_12.01687849_71.20058136,F_12_28_12.01687849_71.20058136,F_13_0_-397.92108051_365.37711801,F_13_1_-397.92108051_365.37711801,F_13_2_-397.92108051_365.37711801,F_13_3_-397.92108051_365.37711801,F_13_4_-397.92108051_365.37711801,F_13_5_-397.92108051_365.37711801,F_13_6_-397.92108051_365.37711801,F_13_7_-397.92108051_365.37711801,F_13_8_-397.92108051_365.37711801,F_13_9_-397.92108051_365.37711801,F_13_10_-397.92108051_365.37711801,F_13_11_-397.92108051_365.37711801,F_13_12_-397.92108051_365.37711801,F_13_13_-397.92108051_365.37711801,F_13_14_-397.92108051_365.37711801,F_13_15_-397.92108051_365.37711801,F_13_16_-397.92108051_365.37711801,F_13_17_-397.92108051_365.37711801,F_13_18_-397.92108051_365.37711801,F_13_19_-397.92108051_365.37711801,F_13_20_-397.92108051_365.37711801,F_13_21_-397.92108051_365.37711801,F_13_22_-397.92108051_365.37711801,F_13_23_-397.92108051_365.37711801,F_13_24_-397.92108051_365.37711801,F_13_25_-397.92108051_365.37711801,F_13_26_-397.92108051_365.37711801,F_13_27_-397.92108051_365.37711801,F_13_28_-397.92108051_365.37711801,F_14_0_0.00022571_0.00128857,F_14_1_0.00022571_0.00128857,F_14_2_0.00022571_0.00128857,F_14_3_0.00022571_0.00128857,F_14_4_0.00022571_0.00128857,F_14_5_0.00022571_0.00128857,F_14_6_0.00022571_0.00128857,F_14_7_0.00022571_0.00128857,F_14_8_0.00022571_0.00128857,F_14_9_0.00022571_0.00128857,F_14_10_0.00022571_0.00128857,F_14_11_0.00022571_0.00128857,F_14_12_0.00022571_0.00128857,F_14_13_0.00022571_0.00128857,F_14_14_0.00022571_0.00128857,F_14_15_0.00022571_0.00128857,F_14_16_0.00022571_0.00128857,F_14_17_0.00022571_0.00128857,F_14_18_0.00022571_0.00128857,F_14_19_0.00022571_0.00128857,F_14_20_0.00022571_0.00128857,F_14_21_0.00022571_0.00128857,F_14_22_0.00022571_0.00128857,F_14_23_0.00022571_0.00128857,F_14_24_0.00022571_0.00128857,F_14_25_0.00022571_0.00128857,F_14_26_0.00022571_0.00128857,F_14_27_0.00022571_0.00128857,F_14_28_0.00022571_0.00128857
-0.8949416342412465,-0.8715953307393205,-0.8443579766537113,-0.7431906614785545,-0.6575875486381303,-0.4863813229571954,-0.5252918287937676,-0.5175097276264014,-0.4513618677043064,-0.408560311284051,-0.5564202334630599,-0.46303501945526937,-0.47859922178982917,-0.5525291828793768,-0.6342412451362043,-0.5175097276264014,-0.5486381322956937,-0.591439688715949,-0.5525291828793768,-0.49416342412447534,-0.24902723735407917,-0.385214007782125,-0.5214007782100845,-0.5525291828793768,-0.5330739299610474,-0.6420233463034841,-0.649805447470764,-0.7354085603112746,-0.6809338521400563,-0.638132295719801,-0.425149700598761,-0.4101796407185564,-0.4491017964071681,-0.36227544910174214,-0.29341317365265485,-0.22155688622749992,-0.14670658682634408,-0.18862275449095678,-0.10479041916166476,-0.11976047904186937,-0.18562874251495576,-0.18263473053888823,-0.1497005988023451,-0.17365269461075217,-0.27844311377245023,-0.24251497005983957,-0.1796407185628207,-0.22455089820356744,-0.22155688622749992,-0.14371257485027655,-0.12574850299400442,-0.11377245508980083,-0.2485029940119745,-0.326347305389198,-0.2485029940119745,-0.36526946107780967,-0.39221556886221787,-0.3532934131736061,-0.31137724550892687,-0.2844311377245188,-0.6823104693140881,-0.6895306859205533,-0.6498194945847943,-0.5812274368230943,-0.4584837545126247,-0.3321299638988824,-0.38628158844765204,-0.3285198555956097,-0.2815884476533854,-0.36823104693136877,-0.4296028880866035,-0.3212996389891445,-0.40433212996385504,-0.4332129963898762,-0.5054151624548489,-0.3537906137183582,-0.4079422382671277,-0.4801444043321005,-0.39350180505411714,-0.33574007220215507,-0.21660649819495814,-0.33935018050542776,-0.5162454873645868,-0.36101083032490355,-0.5090252707581215,-0.4476534296028868,-0.5920577617328322,-0.5992779783392974,-0.5740072202165489,-0.5090252707581215,-0.6914700544464617,-0.6987295825771,-0.6696914700543857,-0.5862068965516825,-0.4664246823956266,-0.3502722323048496,-0.39382940108892117,-0.3321234119782135,-0.2813067150635036,-0.37205081669692563,-0.43738656987291213,-0.32849364791285407,-0.40834845735027836,-0.4446460980036311,-0.5172413793103365,-0.3647912885662068,-0.41923774954627613,-0.48457350272226263,-0.40471869328491894,-0.3466424682395707,-0.23049001814879366,-0.34301270417421126,-0.5281306715063343,-0.3647912885662068,-0.5099818511796176,-0.4627949183302671,-0.5970961887476802,-0.6043557168783991,-0.5862068965516825,-0.513611615244977,-0.9392466585662211,-0.9343863912515188,-0.8784933171324423,-0.8371810449574727,-0.9173754556500607,-0.8396111786148238,-0.8955042527339003,-0.8955042527339003,-0.8712029161603888,-0.8930741190765492,-0.9659781287970839,-0.8882138517618469,-0.8833535844471446,-0.8906439854191981,-0.8687727825030377,-0.8298906439854192,-0.8833535844471446,-0.9270959902794653,-0.8517618469015795,-0.8347509113001215,-0.6476306196840826,-0.8298906439854192,-0.8347509113001215,-0.7059538274605104,-0.8517618469015795,-0.6476306196840826,-0.6208991494532199,-0.7059538274605104,-0.795868772782503,-0.7253948967193196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.2727272727272727,-0.09090909090909094,0.09090909090909083,0.2727272727272727,0.4545454545454546,0.6363636363636365,0.8181818181818181,1.0,-1.0,-0.8181818181818181,-0.6363636363636364,-0.4545454545454546,-0.2727272727272727,-0.09090909090909094,0.09090909090909083,0.2727272727272727,0.4545454545454546,0.6363636363636365,0.8181818181818181,1.0,-1.0,-0.8181818181818181,-0.6363636363636364,-0.4545454545454546,-0.2727272727272727,-0.09090909090909094,0.09090909090909083,0.2727272727272727,0.4545454545454546,0.8181818181818181,-1.0,-0.9728312356925869,-0.9081034248516932,-0.5617374198255248,-0.22102281939612767,0.10389546838405095,0.07205201677221629,0.116972022031133,0.2697151466482459,0.16713696669549494,-0.04055420795055553,0.14789740559033993,0.0629764710922549,-0.028094663435668465,-0.21227706693447013,0.07128516856534284,0.03733458934745992,-0.09135410859447635,0.040640820275266165,0.19106007011139758,0.42700066326461017,0.21635329445309526,-0.0908032494090919,0.004246263193948385,-0.07770942377003898,-0.13023157090660242,-0.26760443263756994,-0.28659249680942955,-0.19003221911064283,-0.059894610169882734,-0.7876313755452696,-0.8510825433772511,-0.9133254559830845,-0.9644808500430885,-0.9958599490045221,-1.0,-0.9833864906404641,-0.9484359313782106,-0.8978313595536563,-0.8367967021739711,-0.7718352153093045,-0.7046171341252143,-0.6416101777734344,-0.5890510754359937,-0.5482902300127045,-0.513659503016196,-0.4874154887658917,-0.46906067040396593,-0.4517541911353158,-0.43586918860331036,-0.4150978597890884,-0.3925496850540606,-0.37170728240300654,-0.3550760045842625,-0.3432244422924867,-0.33414475963716816,-0.3327588198189394,-0.34066578416652604,-0.3593048978757808,-0.4006521024529358,1.0,0.9478223492236859,0.9276787714786661,0.7333333449130977,0.4550882135435401,0.3075577161838372,0.17969795187301352,-0.005221269623476799,-0.08035752748432268,-0.11522604972824002,-0.2650718753515532,-0.3310173192953515,-0.3881700376277928,-0.5086598335377187,-0.5270108313180641,-0.6311613734620657,-0.7214251765183614,-0.725221367853221,-0.776602201977093,-0.8198437339512143,-0.7688325255678616,-0.7246228118609099,-0.8154324898529283,-0.8449309537093518,-0.8871546760994341,-0.8412634271864375,-0.7863885305086522,-0.7388302868789394,-0.7912018021727406,-0.8449748090254968,-0.2089482223189355,-0.16461384240605892,-0.12525395695335828,-0.04271684259601416,0.0607666087119485,0.20079468359440145,0.21742939952143936,0.26525281242976106,0.35365363469140565,0.28944350028386867,0.17046341719695635,0.23113232005797446,0.17257369119357158,0.10494002901528021,-0.05466907717181857,0.11842827104174214,0.04323429302464854,-0.2170790365040517,-0.04912812331105931,0.22887017655580455,0.5610496890603875,0.23515278968039777,-0.2309951819903059,-0.06589334846790162,-0.1908918479075674,-0.24351757176999234,-0.38339327343811636,-0.3180793185556542,-0.2107269819997949,-0.062423795067756305,-0.9018685433641307,-0.8965056545546921,-0.860207365033965,-0.8360085053534803,-0.8292907814763939,-0.7741941553920554,-0.7634307434657434,-0.748640460643923,-0.7298233069265943,-0.7809118792691417,-0.8440810642982143,-0.854825659070809,-0.8440810642982143,-0.852134806089231,-0.8265999284948159,-0.7795570442014941,-0.7970381800048925,-0.8064467568635568,-0.8037559038819788,-0.8413902113166363,-0.756713019588657,-0.7446135897484147,-0.7042884293321792,-0.6612912330880831,-0.624992943567356,-0.604839771936097,-0.5537511995935495,-0.5362888809438684,-0.5389797339254464,-0.5282163219991343,13.17768587,13.06663704,13.40872253,14.26624023,16.32889379,19.62288016,23.69444668,28.81265755,34.68808939,40.83694831,46.79569243,52.75968922,57.83666064,61.49941742,63.95732466,65.65612846,66.05425519,65.32352236,64.40146015,63.09380991,62.1661788,60.94790303,58.80774146,56.1362635,52.84127015,50.40951458,47.52587914,44.08826588,40.10201148,34.52186128,58054.707705213965
