F_0_0_1.04191_1.2555,F_0_1_1.04191_1.2555,F_0_2_1.04191_1.2555,F_0_3_1.04191_1.2555,F_0_4_1.04191_1.2555,F_0_5_1.04191_1.2555,F_0_6_1.04191_1.2555,F_0_7_1.04191_1.2555,F_0_8_1.04191_1.2555,F_0_9_1.04191_1.2555,F_0_10_1.04191_1.2555,F_0_11_1.04191_1.2555,F_0_12_1.04191_1.2555,F_0_13_1.04191_1.2555,F_0_14_1.04191_1.2555,F_0_15_1.04191_1.2555,F_0_16_1.04191_1.2555,F_0_17_1.04191_1.2555,F_0_18_1.04191_1.2555,F_0_19_1.04191_1.2555,F_0_20_1.04191_1.2555,F_0_21_1.04191_1.2555,F_0_22_1.04191_1.2555,F_0_23_1.04191_1.2555,F_0_24_1.04191_1.2555,F_0_25_1.04191_1.2555,F_0_26_1.04191_1.2555,F_0_27_1.04191_1.2555,F_0_28_1.04191_1.2555,F_0_29_1.04191_1.2555,F_1_0_1.03406_1.24545,F_1_1_1.03406_1.24545,F_1_2_1.03406_1.24545,F_1_3_1.03406_1.24545,F_1_4_1.03406_1.24545,F_1_5_1.03406_1.24545,F_1_6_1.03406_1.24545,F_1_7_1.03406_1.24545,F_1_8_1.03406_1.24545,F_1_9_1.03406_1.24545,F_1_10_1.03406_1.24545,F_1_11_1.03406_1.24545,F_1_12_1.03406_1.24545,F_1_13_1.03406_1.24545,F_1_14_1.03406_1.24545,F_1_15_1.03406_1.24545,F_1_16_1.03406_1.24545,F_1_17_1.03406_1.24545,F_1_18_1.03406_1.24545,F_1_19_1.03406_1.24545,F_1_20_1.03406_1.24545,F_1_21_1.03406_1.24545,F_1_22_1.03406_1.24545,F_1_23_1.03406_1.24545,F_1_24_1.03406_1.24545,F_1_25_1.03406_1.24545,F_1_26_1.03406_1.24545,F_1_27_1.03406_1.24545,F_1_28_1.03406_1.24545,F_1_29_1.03406_1.24545,F_2_0_1.04021_1.25482,F_2_1_1.04021_1.25482,F_2_2_1.04021_1.25482,F_2_3_1.04021_1.25482,F_2_4_1.04021_1.25482,F_2_5_1.04021_1.25482,F_2_6_1.04021_1.25482,F_2_7_1.04021_1.25482,F_2_8_1.04021_1.25482,F_2_9_1.04021_1.25482,F_2_10_1.04021_1.25482,F_2_11_1.04021_1.25482,F_2_12_1.04021_1.25482,F_2_13_1.04021_1.25482,F_2_14_1.04021_1.25482,F_2_15_1.04021_1.25482,F_2_16_1.04021_1.25482,F_2_17_1.04021_1.25482,F_2_18_1.04021_1.25482,F_2_19_1.04021_1.25482,F_2_20_1.04021_1.25482,F_2_21_1.04021_1.25482,F_2_22_1.04021_1.25482,F_2_23_1.04021_1.25482,F_2_24_1.04021_1.25482,F_2_25_1.04021_1.25482,F_2_26_1.04021_1.25482,F_2_27_1.04021_1.25482,F_2_28_1.04021_1.25482,F_2_29_1.04021_1.25482,F_3_0_1.04022_1.25483,F_3_1_1.04022_1.25483,F_3_2_1.04022_1.25483,F_3_3_1.04022_1.25483,F_3_4_1.04022_1.25483,F_3_5_1.04022_1.25483,F_3_6_1.04022_1.25483,F_3_7_1.04022_1.25483,F_3_8_1.04022_1.25483,F_3_9_1.04022_1.25483,F_3_10_1.04022_1.25483,F_3_11_1.04022_1.25483,F_3_12_1.04022_1.25483,F_3_13_1.04022_1.25483,F_3_14_1.04022_1.25483,F_3_15_1.04022_1.25483,F_3_16_1.04022_1.25483,F_3_17_1.04022_1.25483,F_3_18_1.04022_1.25483,F_3_19_1.04022_1.25483,F_3_20_1.04022_1.25483,F_3_21_1.04022_1.25483,F_3_22_1.04022_1.25483,F_3_23_1.04022_1.25483,F_3_24_1.04022_1.25483,F_3_25_1.04022_1.25483,F_3_26_1.04022_1.25483,F_3_27_1.04022_1.25483,F_3_28_1.04022_1.25483,F_3_29_1.04022_1.25483,F_4_0_3658.0_125737.0,F_4_1_3658.0_125737.0,F_4_2_3658.0_125737.0,F_4_3_3658.0_125737.0,F_4_4_3658.0_125737.0,F_4_5_3658.0_125737.0,F_4_6_3658.0_125737.0,F_4_7_3658.0_125737.0,F_4_8_3658.0_125737.0,F_4_9_3658.0_125737.0,F_4_10_3658.0_125737.0,F_4_11_3658.0_125737.0,F_4_12_3658.0_125737.0,F_4_13_3658.0_125737.0,F_4_14_3658.0_125737.0,F_4_15_3658.0_125737.0,F_4_16_3658.0_125737.0,F_4_17_3658.0_125737.0,F_4_18_3658.0_125737.0,F_4_19_3658.0_125737.0,F_4_20_3658.0_125737.0,F_4_21_3658.0_125737.0,F_4_22_3658.0_125737.0,F_4_23_3658.0_125737.0,F_4_24_3658.0_125737.0,F_4_25_3658.0_125737.0,F_4_26_3658.0_125737.0,F_4_27_3658.0_125737.0,F_4_28_3658.0_125737.0,F_4_29_3658.0_125737.0,F_5_0_11.55662958_82.3777671,F_5_1_11.55662958_82.3777671,F_5_2_11.55662958_82.3777671,F_5_3_11.55662958_82.3777671,F_5_4_11.55662958_82.3777671,F_5_5_11.55662958_82.3777671,F_5_6_11.55662958_82.3777671,F_5_7_11.55662958_82.3777671,F_5_8_11.55662958_82.3777671,F_5_9_11.55662958_82.3777671,F_5_10_11.55662958_82.3777671,F_5_11_11.55662958_82.3777671,F_5_12_11.55662958_82.3777671,F_5_13_11.55662958_82.3777671,F_5_14_11.55662958_82.3777671,F_5_15_11.55662958_82.3777671,F_5_16_11.55662958_82.3777671,F_5_17_11.55662958_82.3777671,F_5_18_11.55662958_82.3777671,F_5_19_11.55662958_82.3777671,F_5_20_11.55662958_82.3777671,F_5_21_11.55662958_82.3777671,F_5_22_11.55662958_82.3777671,F_5_23_11.55662958_82.3777671,F_5_24_11.55662958_82.3777671,F_5_25_11.55662958_82.3777671,F_5_26_11.55662958_82.3777671,F_5_27_11.55662958_82.3777671,F_5_28_11.55662958_82.3777671,F_5_29_11.55662958_82.3777671,F_6_0_-0.01890803_0.01132859,F_6_1_-0.01890803_0.01132859,F_6_2_-0.01890803_0.01132859,F_6_3_-0.01890803_0.01132859,F_6_4_-0.01890803_0.01132859,F_6_5_-0.01890803_0.01132859,F_6_6_-0.01890803_0.01132859,F_6_7_-0.01890803_0.01132859,F_6_8_-0.01890803_0.01132859,F_6_9_-0.01890803_0.01132859,F_6_10_-0.01890803_0.01132859,F_6_11_-0.01890803_0.01132859,F_6_12_-0.01890803_0.01132859,F_6_13_-0.01890803_0.01132859,F_6_14_-0.01890803_0.01132859,F_6_15_-0.01890803_0.01132859,F_6_16_-0.01890803_0.01132859,F_6_17_-0.01890803_0.01132859,F_6_18_-0.01890803_0.01132859,F_6_19_-0.01890803_0.01132859,F_6_20_-0.01890803_0.01132859,F_6_21_-0.01890803_0.01132859,F_6_22_-0.01890803_0.01132859,F_6_23_-0.01890803_0.01132859,F_6_24_-0.01890803_0.01132859,F_6_25_-0.01890803_0.01132859,F_6_26_-0.01890803_0.01132859,F_6_27_-0.01890803_0.01132859,F_6_28_-0.01890803_0.01132859,F_6_29_-0.01890803_0.01132859,F_7_0_11.38571229_73.05681023,F_7_1_11.38571229_73.05681023,F_7_2_11.38571229_73.05681023,F_7_3_11.38571229_73.05681023,F_7_4_11.38571229_73.05681023,F_7_5_11.38571229_73.05681023,F_7_6_11.38571229_73.05681023,F_7_7_11.38571229_73.05681023,F_7_8_11.38571229_73.05681023,F_7_9_11.38571229_73.05681023,F_7_10_11.38571229_73.05681023,F_7_11_11.38571229_73.05681023,F_7_12_11.38571229_73.05681023,F_7_13_11.38571229_73.05681023,F_7_14_11.38571229_73.05681023,F_7_15_11.38571229_73.05681023,F_7_16_11.38571229_73.05681023,F_7_17_11.38571229_73.05681023,F_7_18_11.38571229_73.05681023,F_7_19_11.38571229_73.05681023,F_7_20_11.38571229_73.05681023,F_7_21_11.38571229_73.05681023,F_7_22_11.38571229_73.05681023,F_7_23_11.38571229_73.05681023,F_7_24_11.38571229_73.05681023,F_7_25_11.38571229_73.05681023,F_7_26_11.38571229_73.05681023,F_7_27_11.38571229_73.05681023,F_7_28_11.38571229_73.05681023,F_7_29_11.38571229_73.05681023,F_8_0_-287.8009991_290.2597246,F_8_1_-287.8009991_290.2597246,F_8_2_-287.8009991_290.2597246,F_8_3_-287.8009991_290.2597246,F_8_4_-287.8009991_290.2597246,F_8_5_-287.8009991_290.2597246,F_8_6_-287.8009991_290.2597246,F_8_7_-287.8009991_290.2597246,F_8_8_-287.8009991_290.2597246,F_8_9_-287.8009991_290.2597246,F_8_10_-287.8009991_290.2597246,F_8_11_-287.8009991_290.2597246,F_8_12_-287.8009991_290.2597246,F_8_13_-287.8009991_290.2597246,F_8_14_-287.8009991_290.2597246,F_8_15_-287.8009991_290.2597246,F_8_16_-287.8009991_290.2597246,F_8_17_-287.8009991_290.2597246,F_8_18_-287.8009991_290.2597246,F_8_19_-287.8009991_290.2597246,F_8_20_-287.8009991_290.2597246,F_8_21_-287.8009991_290.2597246,F_8_22_-287.8009991_290.2597246,F_8_23_-287.8009991_290.2597246,F_8_24_-287.8009991_290.2597246,F_8_25_-287.8009991_290.2597246,F_8_26_-287.8009991_290.2597246,F_8_27_-287.8009991_290.2597246,F_8_28_-287.8009991_290.2597246,F_8_29_-287.8009991_290.2597246,F_9_0_0.00472786_0.01756714,F_9_1_0.00472786_0.01756714,F_9_2_0.00472786_0.01756714,F_9_3_0.00472786_0.01756714,F_9_4_0.00472786_0.01756714,F_9_5_0.00472786_0.01756714,F_9_6_0.00472786_0.01756714,F_9_7_0.00472786_0.01756714,F_9_8_0.00472786_0.01756714,F_9_9_0.00472786_0.01756714,F_9_10_0.00472786_0.01756714,F_9_11_0.00472786_0.01756714,F_9_12_0.00472786_0.01756714,F_9_13_0.00472786_0.01756714,F_9_14_0.00472786_0.01756714,F_9_15_0.00472786_0.01756714,F_9_16_0.00472786_0.01756714,F_9_17_0.00472786_0.01756714,F_9_18_0.00472786_0.01756714,F_9_19_0.00472786_0.01756714,F_9_20_0.00472786_0.01756714,F_9_21_0.00472786_0.01756714,F_9_22_0.00472786_0.01756714,F_9_23_0.00472786_0.01756714,F_9_24_0.00472786_0.01756714,F_9_25_0.00472786_0.01756714,F_9_26_0.00472786_0.01756714,F_9_27_0.00472786_0.01756714,F_9_28_0.00472786_0.01756714,F_9_29_0.00472786_0.01756714,F_10_0_6.43661018_88.5643065,F_10_1_6.43661018_88.5643065,F_10_2_6.43661018_88.5643065,F_10_3_6.43661018_88.5643065,F_10_4_6.43661018_88.5643065,F_10_5_6.43661018_88.5643065,F_10_6_6.43661018_88.5643065,F_10_7_6.43661018_88.5643065,F_10_8_6.43661018_88.5643065,F_10_9_6.43661018_88.5643065,F_10_10_6.43661018_88.5643065,F_10_11_6.43661018_88.5643065,F_10_12_6.43661018_88.5643065,F_10_13_6.43661018_88.5643065,F_10_14_6.43661018_88.5643065,F_10_15_6.43661018_88.5643065,F_10_16_6.43661018_88.5643065,F_10_17_6.43661018_88.5643065,F_10_18_6.43661018_88.5643065,F_10_19_6.43661018_88.5643065,F_10_20_6.43661018_88.5643065,F_10_21_6.43661018_88.5643065,F_10_22_6.43661018_88.5643065,F_10_23_6.43661018_88.5643065,F_10_24_6.43661018_88.5643065,F_10_25_6.43661018_88.5643065,F_10_26_6.43661018_88.5643065,F_10_27_6.43661018_88.5643065,F_10_28_6.43661018_88.5643065,F_10_29_6.43661018_88.5643065,F_11_0_1.0_12.0,F_11_1_1.0_12.0,F_11_2_1.0_12.0,F_11_3_1.0_12.0,F_11_4_1.0_12.0,F_11_5_1.0_12.0,F_11_6_1.0_12.0,F_11_7_1.0_12.0,F_11_8_1.0_12.0,F_11_9_1.0_12.0,F_11_10_1.0_12.0,F_11_11_1.0_12.0,F_11_12_1.0_12.0,F_11_13_1.0_12.0,F_11_14_1.0_12.0,F_11_15_1.0_12.0,F_11_16_1.0_12.0,F_11_17_1.0_12.0,F_11_18_1.0_12.0,F_11_19_1.0_12.0,F_11_20_1.0_12.0,F_11_21_1.0_12.0,F_11_22_1.0_12.0,F_11_23_1.0_12.0,F_11_24_1.0_12.0,F_11_25_1.0_12.0,F_11_26_1.0_12.0,F_11_27_1.0_12.0,F_11_28_1.0_12.0,F_11_29_1.0_12.0,F_12_0_1.0_31.0,F_12_1_1.0_31.0,F_12_2_1.0_31.0,F_12_3_1.0_31.0,F_12_4_1.0_31.0,F_12_5_1.0_31.0,F_12_6_1.0_31.0,F_12_7_1.0_31.0,F_12_8_1.0_31.0,F_12_9_1.0_31.0,F_12_10_1.0_31.0,F_12_11_1.0_31.0,F_12_12_1.0_31.0,F_12_13_1.0_31.0,F_12_14_1.0_31.0,F_12_15_1.0_31.0,F_12_16_1.0_31.0,F_12_17_1.0_31.0,F_12_18_1.0_31.0,F_12_19_1.0_31.0,F_12_20_1.0_31.0,F_12_21_1.0_31.0,F_12_22_1.0_31.0,F_12_23_1.0_31.0,F_12_24_1.0_31.0,F_12_25_1.0_31.0,F_12_26_1.0_31.0,F_12_27_1.0_31.0,F_12_28_1.0_31.0,F_12_29_1.0_31.0,F_13_0_0.0_5.0,F_13_1_0.0_5.0,F_13_2_0.0_5.0,F_13_3_0.0_5.0,F_13_4_0.0_5.0,F_13_5_0.0_5.0,F_13_6_0.0_5.0,F_13_7_0.0_5.0,F_13_8_0.0_5.0,F_13_9_0.0_5.0,F_13_10_0.0_5.0,F_13_11_0.0_5.0,F_13_12_0.0_5.0,F_13_13_0.0_5.0,F_13_14_0.0_5.0,F_13_15_0.0_5.0,F_13_16_0.0_5.0,F_13_17_0.0_5.0,F_13_18_0.0_5.0,F_13_19_0.0_5.0,F_13_20_0.0_5.0,F_13_21_0.0_5.0,F_13_22_0.0_5.0,F_13_23_0.0_5.0,F_13_24_0.0_5.0,F_13_25_0.0_5.0,F_13_26_0.0_5.0,F_13_27_0.0_5.0,F_13_28_0.0_5.0,F_13_29_0.0_5.0,Reward_OpenBuy/CloseSell/nopCloseBuy/100000,Reward_OpenSell/CloseBuy/nopCloseSell/100000,Reward_NoOpenBuy/100000,Reward_NoOpenSell/100000
0.328526616,0.348096821,0.427969474,0.420291212,0.443887822,0.405309237,0.370476146,0.415983894,0.424317618,0.364015169,0.366543377,0.364576993,0.33508123,0.306615478,0.268036893,0.277868814,0.303806358,0.2861089,0.333957582,0.351467765,0.304368182,0.260358631,0.32487476,0.338545812,0.388267241,0.37665621,0.352685051,0.362048785,0.366637015,0.404091952,0.319740764,0.40318842,0.415677184,0.486541464,0.466105303,0.406215999,0.396660202,0.389091253,0.428828232,0.433748049,0.40829746,0.381427693,0.362316098,0.343772175,0.314537112,0.345002129,0.346894366,0.30271063,0.31396944,0.346894366,0.330621127,0.321254553,0.342542221,0.371398836,0.408013624,0.396754813,0.4078244,0.429301291,0.424665311,0.441695444,0.334886538,0.35156796,0.424257956,0.418014072,0.40012115,0.34951773,0.360514422,0.406085457,0.390335958,0.368715344,0.36731746,0.338707423,0.300778156,0.267228927,0.275243465,0.282978426,0.276548157,0.259587158,0.332649923,0.287731233,0.253343274,0.265831042,0.295373002,0.34141,0.365174037,0.347467499,0.358370999,0.367690229,0.372163459,0.412049765,0.334886538,0.351381576,0.418573226,0.417827687,0.399934765,0.349610922,0.360421229,0.406085457,0.358930152,0.368435767,0.36731746,0.338707423,0.300498579,0.267042542,0.268626811,0.282698849,0.276454965,0.259587158,0.332556731,0.287544849,0.248404082,0.265644658,0.295093425,0.341223615,0.364987652,0.347374307,0.365826383,0.367690229,0.371977075,0.412049765,-0.587562152,-0.667444851,-0.715036984,-0.966677316,-0.591821689,-0.474946551,-0.540199379,-0.455680338,-0.411889023,-0.956847615,-0.531401797,-0.536431327,-0.557712629,-0.608958134,-0.648702889,-0.986172888,-0.670999926,-0.659761302,-0.545081464,-0.460300297,-0.678830921,-0.960566518,-0.621359939,-0.617100402,-0.591625095,-0.599243113,-0.708451085,-0.985877997,-0.830208308,-0.668722712,0.422647197,0.520510681,0.664050712,0.690783411,0.646302587,0.395857267,0.370061789,0.467131868,0.478802355,0.352368161,0.320374672,0.213587646,0.072137371,-0.044123235,-0.093780534,-0.025178973,-0.006456973,-0.109786892,0.137347359,0.09152746,-0.050176678,-0.078780113,0.095300932,0.23489608,0.356313329,0.283583028,0.292139764,0.340847341,0.34994441,0.47898906,0.22182109,0.257332996,0.2920505,0.326449186,0.360052149,0.392425476,0.422696055,0.453634699,0.481211194,0.502488043,0.514738089,0.517660373,0.511720556,0.499897145,0.483020258,0.461167948,0.435486506,0.406998534,0.379795096,0.354529706,0.330951674,0.310174219,0.294638753,0.284599932,0.280778738,0.282536209,0.285982362,0.292029995,0.302130331,0.31771739,-0.577228682,-0.520464465,-0.409028448,-0.312450566,-0.203700479,-0.252912056,-0.323470369,-0.337160288,-0.337569634,-0.3379244,-0.460045544,-0.531593087,-0.546548291,-0.51187513,-0.413857458,-0.42836389,-0.541305156,-0.561918758,-0.648940193,-0.737916207,-0.78999307,-0.78670566,-0.81260108,-0.805434153,-0.726355902,-0.687903896,-0.654578824,-0.577483038,-0.545718049,-0.445927583,0.317846854,0.403396354,0.573807338,0.528283903,0.437317127,0.202017246,0.13898998,0.243724825,0.227801543,0.102865237,0.057502129,-0.096563533,-0.34019742,-0.596482279,-0.595303286,-0.407054248,-0.319991993,-0.373436455,-0.080345709,-0.117254605,-0.27808398,-0.297380538,-0.014788453,0.318807543,0.617282063,0.46204543,0.397757928,0.395109524,0.342870937,0.457128339,-0.726620184,-0.750208734,-0.666537376,-0.711934003,-0.694130824,-0.612796045,-0.582087158,-0.6013359,-0.605007446,-0.634604121,-0.626259416,-0.625145647,-0.643282178,-0.633156999,-0.698916139,-0.713935672,-0.78058427,-0.723839655,-0.675550342,-0.669763414,-0.670654429,-0.775800512,-0.792489922,-0.769680231,-0.743532348,-0.747205451,-0.77980541,-0.814520752,-0.826870354,-0.79059885,0.368526271,0.432678439,0.500639611,0.562079724,0.613765139,0.659224991,0.699089083,0.742953889,0.76574723,0.763315206,0.737220852,0.686917497,0.614308584,0.524096642,0.420531381,0.300516787,0.169837633,0.034143238,-0.081243393,-0.186207161,-0.282363223,-0.352076156,-0.390828665,-0.391035368,-0.350843841,-0.279407695,-0.207912284,-0.114616634,0.013011074,0.176446729,0.818181818,0.818181818,0.818181818,0.818181818,0.818181818,0.818181818,0.818181818,0.818181818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4,0.466666667,0.533333333,0.666666667,0.733333333,0.8,0.866666667,0.933333333,-1,-0.866666667,-0.8,-0.733333333,-0.666666667,-0.6,-0.533333333,-0.4,-0.333333333,-0.266666667,-0.2,-0.133333333,-0.066666667,0.066666667,0.133333333,0.2,0.266666667,0.333333333,0.4,0.6,0.666666667,0.733333333,0.2,0.6,1,-1,-0.6,-0.2,0.2,0.6,1,-1,-0.6,-0.2,0.2,0.6,1,-1,-0.6,-0.2,0.2,0.6,1,-1,-0.6,-0.2,0.2,0.6,1,-0.6,-0.2,0.2,0.149228994,-0.064764926,-0.066212401,0.185529989
0.348096821,0.427969474,0.420291212,0.443887822,0.405309237,0.370476146,0.415983894,0.424317618,0.364015169,0.366543377,0.364576993,0.33508123,0.306615478,0.268036893,0.277868814,0.303806358,0.2861089,0.333957582,0.351467765,0.304368182,0.260358631,0.32487476,0.338545812,0.388267241,0.37665621,0.352685051,0.362048785,0.366637015,0.404091952,0.441827801,0.40318842,0.415677184,0.486541464,0.466105303,0.406215999,0.396660202,0.389091253,0.428828232,0.433748049,0.40829746,0.381427693,0.362316098,0.343772175,0.314537112,0.345002129,0.346894366,0.30271063,0.31396944,0.346894366,0.330621127,0.321254553,0.342542221,0.371398836,0.408013624,0.396754813,0.4078244,0.429301291,0.424665311,0.441695444,0.490798997,0.35156796,0.424257956,0.418014072,0.40012115,0.34951773,0.360514422,0.406085457,0.390335958,0.368715344,0.36731746,0.338707423,0.300778156,0.267228927,0.275243465,0.282978426,0.276548157,0.259587158,0.332649923,0.287731233,0.253343274,0.265831042,0.295373002,0.34141,0.365174037,0.347467499,0.358370999,0.367690229,0.372163459,0.412049765,0.437211686,0.351381576,0.418573226,0.417827687,0.399934765,0.349610922,0.360421229,0.406085457,0.358930152,0.368435767,0.36731746,0.338707423,0.300498579,0.267042542,0.268626811,0.282698849,0.276454965,0.259587158,0.332556731,0.287544849,0.248404082,0.265644658,0.295093425,0.341223615,0.364987652,0.347374307,0.365826383,0.367690229,0.371977075,0.412049765,0.437211686,-0.667444851,-0.715036984,-0.966677316,-0.591821689,-0.474946551,-0.540199379,-0.455680338,-0.411889023,-0.956847615,-0.531401797,-0.536431327,-0.557712629,-0.608958134,-0.648702889,-0.986172888,-0.670999926,-0.659761302,-0.545081464,-0.460300297,-0.678830921,-0.960566518,-0.621359939,-0.617100402,-0.591625095,-0.599243113,-0.708451085,-0.985877997,-0.830208308,-0.668722712,-0.715495704,0.520510681,0.664050712,0.690783411,0.646302587,0.395857267,0.370061789,0.467131868,0.478802355,0.352368161,0.320374672,0.213587646,0.072137371,-0.044123235,-0.093780534,-0.025178973,-0.006456973,-0.109786892,0.137347359,0.09152746,-0.050176678,-0.078780113,0.095300932,0.23489608,0.356313329,0.283583028,0.292139764,0.340847341,0.34994441,0.47898906,0.590785961,0.257332996,0.2920505,0.326449186,0.360052149,0.392425476,0.422696055,0.453634699,0.481211194,0.502488043,0.514738089,0.517660373,0.511720556,0.499897145,0.483020258,0.461167948,0.435486506,0.406998534,0.379795096,0.354529706,0.330951674,0.310174219,0.294638753,0.284599932,0.280778738,0.282536209,0.285982362,0.292029995,0.302130331,0.31771739,0.337475551,-0.520464465,-0.409028448,-0.312450566,-0.203700479,-0.252912056,-0.323470369,-0.337160288,-0.337569634,-0.3379244,-0.460045544,-0.531593087,-0.546548291,-0.51187513,-0.413857458,-0.42836389,-0.541305156,-0.561918758,-0.648940193,-0.737916207,-0.78999307,-0.78670566,-0.81260108,-0.805434153,-0.726355902,-0.687903896,-0.654578824,-0.577483038,-0.545718049,-0.445927583,-0.310279587,0.403396354,0.573807338,0.528283903,0.437317127,0.202017246,0.13898998,0.243724825,0.227801543,0.102865237,0.057502129,-0.096563533,-0.34019742,-0.596482279,-0.595303286,-0.407054248,-0.319991993,-0.373436455,-0.080345709,-0.117254605,-0.27808398,-0.297380538,-0.014788453,0.318807543,0.617282063,0.46204543,0.397757928,0.395109524,0.342870937,0.457128339,0.539824362,-0.750208734,-0.666537376,-0.711934003,-0.694130824,-0.612796045,-0.582087158,-0.6013359,-0.605007446,-0.634604121,-0.626259416,-0.625145647,-0.643282178,-0.633156999,-0.698916139,-0.713935672,-0.78058427,-0.723839655,-0.675550342,-0.669763414,-0.670654429,-0.775800512,-0.792489922,-0.769680231,-0.743532348,-0.747205451,-0.77980541,-0.814520752,-0.826870354,-0.79059885,-0.795828115,0.432678439,0.500639611,0.562079724,0.613765139,0.659224991,0.699089083,0.742953889,0.76574723,0.763315206,0.737220852,0.686917497,0.614308584,0.524096642,0.420531381,0.300516787,0.169837633,0.034143238,-0.081243393,-0.186207161,-0.282363223,-0.352076156,-0.390828665,-0.391035368,-0.350843841,-0.279407695,-0.207912284,-0.114616634,0.013011074,0.176446729,0.335262311,0.818181818,0.818181818,0.818181818,0.818181818,0.818181818,0.818181818,0.818181818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.466666667,0.533333333,0.666666667,0.733333333,0.8,0.866666667,0.933333333,-1,-0.866666667,-0.8,-0.733333333,-0.666666667,-0.6,-0.533333333,-0.4,-0.333333333,-0.266666667,-0.2,-0.133333333,-0.066666667,0.066666667,0.133333333,0.2,0.266666667,0.333333333,0.4,0.6,0.666666667,0.733333333,0.8,0.6,1,-1,-0.6,-0.2,0.2,0.6,1,-1,-0.6,-0.2,0.2,0.6,1,-1,-0.6,-0.2,0.2,0.6,1,-1,-0.6,-0.2,0.2,0.6,1,-0.6,-0.2,0.2,0.6,0.097315985,0.102130386,0.052557335,0.166418395
